VariableName,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
112205,12,2,5,{gold=820000;501=1;50011=16;59002=10},90,,,1,1114,7,222,8,222,9,154,10,154,,,,,
112206,12,2,6,{gold=900000;501=1;50011=16;59002=10},90,,,1,1125,7,224,8,224,9,156,10,156,,,,,
112207,12,2,7,{gold=1000000;501=1;50011=18;59002=11},90,,,1,1136,7,226,8,226,9,157,10,157,,,,,
112208,12,2,8,{gold=1080000;501=1;50011=18;59002=11},90,,,1,1146,7,228,8,228,9,159,10,159,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
112301,12,3,1,{gold=700000;50011=14;59002=9},105,,,1,1169,7,233,8,233,9,162,10,162,,,,,
112302,12,3,2,{gold=820000;50011=14;59002=9},105,,,1,1180,7,235,8,235,9,164,10,164,,,,,
112303,12,3,3,{gold=960000;501=1;50011=16;59002=10},105,,,1,1192,7,237,8,237,9,165,10,165,,,,,
112304,12,3,4,{gold=1080000;501=1;50011=16;59002=10},105,,,1,1204,7,240,8,240,9,167,10,167,<2;12>,{25=500;24=500},,,
112305,12,3,5,{gold=1240000;501=1;50011=18;59002=11},105,,,1,1216,7,242,8,242,9,168,10,168,,,,,
112306,12,3,6,{gold=1360000;501=1;50011=18;59002=11},105,,,1,1227,7,244,8,244,9,170,10,170,,,,,
112307,12,3,7,{gold=1500000;501=1;50011=20;59002=12},105,,,1,1239,7,247,8,247,9,172,10,172,,,,,
112308,12,3,8,{gold=1620000;223=1;501=1;50011=20;59002=12},105,,,1,1251,7,249,8,249,9,173,10,173,,,79002,,{star=9;goodFeel=160;advance=15;zawakeStage=208}
112401,12,4,1,{gold=1060000;50011=18;59002=11},120,,,1,1266,7,252,8,252,9,176,10,176,,,,,
112402,12,4,2,{gold=1240000;50011=18;59002=11},120,,,1,1279,7,255,8,255,9,177,10,177,,,,,
112403,12,4,3,{gold=1440000;501=1;50011=20;59002=12},120,,,1,1292,7,257,8,257,9,179,10,179,,,,,
112404,12,4,4,{gold=1620000;501=1;50011=20;59002=12},120,,,1,1304,7,260,8,260,9,181,10,181,<0>,{14=300;16=300},,,
112405,12,4,5,{gold=1860000;501=2;50011=22;59002=13},120,,,1,1317,7,262,8,262,9,183,10,183,,,,,
112406,12,4,6,{gold=2040000;501=2;50011=22;59002=13},120,,,1,1330,7,265,8,265,9,184,10,184,<0>,{91=300},,,
112407,12,4,7,{gold=2260000;501=2;233=1;50011=24;59002=14},120,,,1,1342,7,267,8,267,9,186,10,186,,,,,
112408,12,4,8,{gold=2440000;501=2;2152=1;50011=24;59002=14},120,,,1,1355,7,270,8,270,9,188,10,188,,,79004,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=9}
112501,12,5,1,{502=2;gold=1600000;50011=20;59002=12},150,,,1,1364,7,272,8,272,9,189,10,189,,,,,
112502,12,5,2,{502=2;gold=1860000;50011=20;59002=12},150,,,1,1377,7,274,8,274,9,191,10,191,,,,,
112503,12,5,3,{502=2;gold=2160000;501=1;50011=22;59002=13},150,,,1,1391,7,277,8,277,9,193,10,193,,,,,
112504,12,5,4,{502=2;gold=2440000;501=2;50011=22;59002=13},150,,,1,1405,7,280,8,280,9,195,10,195,<6;10>,{14=500;16=500},,,
112505,12,5,5,{502=2;gold=2800000;501=2;50011=24;59002=14},150,,,1,1418,7,282,8,282,9,197,10,197,,,,,
112506,12,5,6,{502=3;gold=3060000;501=2;50011=24;59002=14},150,,,1,1432,7,285,8,285,9,198,10,198,,,,,
112507,12,5,7,{502=3;gold=3400000;501=2;50011=26;59002=15},150,,,1,1445,7,288,8,288,9,200,10,200,,,,,
112508,12,5,8,{203=1;gold=3660000;213=1;50011=26;59002=15},150,,,1,1459,7,291,8,291,9,202,10,202,<0>,{22=300;23=300},,,
112601,12,6,1,{502=2;gold=2400000;50011=22;59002=13},188,,,1,1461,7,291,8,291,9,203,10,203,,,,,
112602,12,6,2,{502=2;gold=2800000;50011=22;59002=13},188,,,1,1476,7,294,8,294,9,205,10,205,,,,,
112603,12,6,3,{502=3;gold=3240000;501=2;50011=24;59002=14},188,,,1,1490,7,297,8,297,9,207,10,207,,,,,
112604,12,6,4,{502=3;gold=3660000;501=2;50011=24;59002=14},188,,,1,1505,7,300,8,300,9,209,10,209,<13>,{22=800;23=800},,,
112605,12,6,5,{502=3;gold=4200000;501=3;50011=26;59002=15},188,,,1,1519,7,303,8,303,9,211,10,211,,,,,
112606,12,6,6,{502=3;gold=4600000;501=3;50011=26;59002=15},188,,,1,1534,7,306,8,306,9,213,10,213,<0>,{13=3%},,,
112607,12,6,7,{502=4;gold=5100000;501=3;2152=1;50011=28;59002=16},188,,,1,1549,7,308,8,308,9,215,10,215,,,,,
112608,12,6,8,{502=4;gold=5500000;501=3;2152=1;50011=28;59002=16},188,,,1,1563,7,311,8,311,9,217,10,217,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=12}
112701,12,7,1,{502=2;59002=29;gold=3600000},165,,,1,1558,7,310,8,310,9,216,10,216,,,,,
112702,12,7,2,{502=2;59002=29;gold=4200000},165,,,1,1574,7,314,8,314,9,218,10,218,,,,,
112703,12,7,3,{502=2;gold=4860000;501=1;59002=32},165,,,1,1590,7,317,8,317,9,220,10,220,,,,,
112704,12,7,4,{502=2;gold=5500000;501=2;59002=32},165,,,1,1605,7,320,8,320,9,222,10,222,<0>,{25=300;24=300},,,
112705,12,7,5,{502=2;gold=6300000;501=2;59002=34},165,,,1,1621,7,323,8,323,9,225,10,225,,,,,
112706,12,7,6,{502=3;gold=6900000;501=2;59002=34},165,,,1,1636,7,326,8,326,9,227,10,227,,,,,
112707,12,7,7,{502=3;gold=7660000;501=2;59002=37},165,,,1,1652,7,329,8,329,9,229,10,229,,,,,
112708,12,7,8,{gold=8260000;233=1;223=1;59002=37},165,,,1,1667,7,332,8,332,9,231,10,231,<0>,{22=500;23=500},,,
112801,12,8,1,{502=2;59002=32;gold=5400000},203,,,1,1656,7,330,8,330,9,230,10,230,,,,,
112802,12,8,2,{502=2;59002=32;gold=6300000},203,,,1,1672,7,333,8,333,9,232,10,232,,,,,
112803,12,8,3,{502=3;gold=7300000;501=2;59002=34},203,,,1,1689,7,336,8,336,9,234,10,234,,,,,
112804,12,8,4,{502=3;gold=8260000;501=2;59002=34},203,,,1,1705,7,340,8,340,9,236,10,236,<0>,{97=300;96=300},,,
112805,12,8,5,{502=3;gold=9460000;501=3;59002=37},203,,,1,1722,7,343,8,343,9,239,10,239,,,,,
112806,12,8,6,{502=3;gold=10360000;501=3;59002=37},203,,,1,1739,7,346,8,346,9,241,10,241,,,,,
112807,12,8,7,{502=4;gold=11500000;2152=1;501=3;59002=40},203,,,1,1755,7,350,8,350,9,243,10,243,,,,,
112808,12,8,8,{502=4;19=100;501=3;2152=1;gold=12400000;59002=40},203,,,1,1772,7,353,8,353,9,246,10,246,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=11;zawakeStage=708;nvalueSum=160;equipStarSum=15}
113101,13,1,1,{gold=300000;50011=8;59002=6},75,,,1,974,7,194,8,194,9,135,10,135,,,,,
113102,13,1,2,{gold=360000;50011=8;59002=6},75,,,1,984,7,196,8,196,9,136,10,136,,,,,
113103,13,1,3,{gold=420000;50011=10;59002=7},75,,,1,993,7,198,8,198,9,138,10,138,,,,,
113104,13,1,4,{gold=480000;50011=10;59002=7},75,,,1,1003,7,200,8,200,9,139,10,139,<0>,{1=3%},,,
113105,13,1,5,{gold=540000;50011=12;59002=8},75,,,1,1013,7,202,8,202,9,140,10,140,,,,,
113106,13,1,6,{gold=600000;50011=12;59002=8},75,,,1,1023,7,204,8,204,9,142,10,142,,,,,
113107,13,1,7,{gold=660000;501=1;50011=14;59002=9},75,,,1,1032,7,206,8,206,9,143,10,143,,,,,
113108,13,1,8,{gold=720000;501=1;50011=14;59002=9},75,,,1,1042,7,208,8,208,9,144,10,144,<0>,{25=300;24=300},,,
113201,13,2,1,{gold=460000;50011=12;59002=8},90,,,1,1071,7,213,8,213,9,149,10,149,,,,,
113202,13,2,2,{gold=540000;50011=12;59002=8},90,,,1,1082,7,216,8,216,9,150,10,150,,,,,
113203,13,2,3,{gold=640000;50011=14;59002=9},90,,,1,1093,7,218,8,218,9,151,10,151,,,,,
113204,13,2,4,{gold=720000;50011=14;59002=9},90,,,1,1104,7,220,8,220,9,153,10,153,<0>,{7=3%;8=3%},,,
113205,13,2,5,{gold=820000;501=1;50011=16;59002=10},90,,,1,1114,7,222,8,222,9,154,10,154,,,,,
113206,13,2,6,{gold=900000;501=1;50011=16;59002=10},90,,,1,1125,7,224,8,224,9,156,10,156,,,,,
113207,13,2,7,{gold=1000000;501=1;50011=18;59002=11},90,,,1,1136,7,226,8,226,9,157,10,157,,,,,
113208,13,2,8,{gold=1080000;501=1;50011=18;59002=11},90,,,1,1146,7,228,8,228,9,159,10,159,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
113301,13,3,1,{gold=700000;50011=14;59002=9},105,,,1,1169,7,233,8,233,9,162,10,162,,,,,
113302,13,3,2,{gold=820000;50011=14;59002=9},105,,,1,1180,7,235,8,235,9,164,10,164,,,,,
113303,13,3,3,{gold=960000;501=1;50011=16;59002=10},105,,,1,1192,7,237,8,237,9,165,10,165,,,,,
113304,13,3,4,{gold=1080000;501=1;50011=16;59002=10},105,,,1,1204,7,240,8,240,9,167,10,167,<2;12>,{25=500;24=500},,,
113305,13,3,5,{gold=1240000;501=1;50011=18;59002=11},105,,,1,1216,7,242,8,242,9,168,10,168,,,,,
113306,13,3,6,{gold=1360000;501=1;50011=18;59002=11},105,,,1,1227,7,244,8,244,9,170,10,170,,,,,
113307,13,3,7,{gold=1500000;501=1;50011=20;59002=12},105,,,1,1239,7,247,8,247,9,172,10,172,,,,,
113308,13,3,8,{gold=1620000;223=1;501=1;50011=20;59002=12},105,,,1,1251,7,249,8,249,9,173,10,173,,,79002,,{star=9;goodFeel=160;advance=15;zawakeStage=208}
113401,13,4,1,{gold=1060000;50011=18;59002=11},120,,,1,1266,7,252,8,252,9,176,10,176,,,,,
113402,13,4,2,{gold=1240000;50011=18;59002=11},120,,,1,1279,7,255,8,255,9,177,10,177,,,,,
113403,13,4,3,{gold=1440000;501=1;50011=20;59002=12},120,,,1,1292,7,257,8,257,9,179,10,179,,,,,
113404,13,4,4,{gold=1620000;501=1;50011=20;59002=12},120,,,1,1304,7,260,8,260,9,181,10,181,<0>,{14=300;16=300},,,
113405,13,4,5,{gold=1860000;501=2;50011=22;59002=13},120,,,1,1317,7,262,8,262,9,183,10,183,,,,,
113406,13,4,6,{gold=2040000;501=2;50011=22;59002=13},120,,,1,1330,7,265,8,265,9,184,10,184,<0>,{91=300},,,
113407,13,4,7,{gold=2260000;501=2;233=1;50011=24;59002=14},120,,,1,1342,7,267,8,267,9,186,10,186,,,,,
113408,13,4,8,{gold=2440000;501=2;2152=1;50011=24;59002=14},120,,,1,1355,7,270,8,270,9,188,10,188,,,79004,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=9}
113501,13,5,1,{502=2;gold=1600000;50011=20;59002=12},150,,,1,1364,7,272,8,272,9,189,10,189,,,,,
113502,13,5,2,{502=2;gold=1860000;50011=20;59002=12},150,,,1,1377,7,274,8,274,9,191,10,191,,,,,
113503,13,5,3,{502=2;gold=2160000;501=1;50011=22;59002=13},150,,,1,1391,7,277,8,277,9,193,10,193,,,,,
113504,13,5,4,{502=2;gold=2440000;501=2;50011=22;59002=13},150,,,1,1405,7,280,8,280,9,195,10,195,<6;10>,{14=500;16=500},,,
113505,13,5,5,{502=2;gold=2800000;501=2;50011=24;59002=14},150,,,1,1418,7,282,8,282,9,197,10,197,,,,,
113506,13,5,6,{502=3;gold=3060000;501=2;50011=24;59002=14},150,,,1,1432,7,285,8,285,9,198,10,198,,,,,
113507,13,5,7,{502=3;gold=3400000;501=2;50011=26;59002=15},150,,,1,1445,7,288,8,288,9,200,10,200,,,,,
113508,13,5,8,{203=1;gold=3660000;213=1;50011=26;59002=15},150,,,1,1459,7,291,8,291,9,202,10,202,<0>,{22=300;23=300},,,
113601,13,6,1,{502=2;gold=2400000;50011=22;59002=13},188,,,1,1461,7,291,8,291,9,203,10,203,,,,,
113602,13,6,2,{502=2;gold=2800000;50011=22;59002=13},188,,,1,1476,7,294,8,294,9,205,10,205,,,,,
113603,13,6,3,{502=3;gold=3240000;501=2;50011=24;59002=14},188,,,1,1490,7,297,8,297,9,207,10,207,,,,,
113604,13,6,4,{502=3;gold=3660000;501=2;50011=24;59002=14},188,,,1,1505,7,300,8,300,9,209,10,209,<13>,{22=800;23=800},,,
113605,13,6,5,{502=3;gold=4200000;501=3;50011=26;59002=15},188,,,1,1519,7,303,8,303,9,211,10,211,,,,,
113606,13,6,6,{502=3;gold=4600000;501=3;50011=26;59002=15},188,,,1,1534,7,306,8,306,9,213,10,213,<0>,{13=3%},,,
113607,13,6,7,{502=4;gold=5100000;501=3;2152=1;50011=28;59002=16},188,,,1,1549,7,308,8,308,9,215,10,215,,,,,
113608,13,6,8,{502=4;gold=5500000;501=3;2152=1;50011=28;59002=16},188,,,1,1563,7,311,8,311,9,217,10,217,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=12}
113701,13,7,1,{502=2;59002=29;gold=3600000},165,,,1,1558,7,310,8,310,9,216,10,216,,,,,
113702,13,7,2,{502=2;59002=29;gold=4200000},165,,,1,1574,7,314,8,314,9,218,10,218,,,,,
113703,13,7,3,{502=2;gold=4860000;501=1;59002=32},165,,,1,1590,7,317,8,317,9,220,10,220,,,,,
113704,13,7,4,{502=2;gold=5500000;501=2;59002=32},165,,,1,1605,7,320,8,320,9,222,10,222,<0>,{25=300;24=300},,,
113705,13,7,5,{502=2;gold=6300000;501=2;59002=34},165,,,1,1621,7,323,8,323,9,225,10,225,,,,,
113706,13,7,6,{502=3;gold=6900000;501=2;59002=34},165,,,1,1636,7,326,8,326,9,227,10,227,,,,,
113707,13,7,7,{502=3;gold=7660000;501=2;59002=37},165,,,1,1652,7,329,8,329,9,229,10,229,,,,,
113708,13,7,8,{gold=8260000;233=1;223=1;59002=37},165,,,1,1667,7,332,8,332,9,231,10,231,<0>,{22=500;23=500},,,
113801,13,8,1,{502=2;59002=32;gold=5400000},203,,,1,1656,7,330,8,330,9,230,10,230,,,,,
113802,13,8,2,{502=2;59002=32;gold=6300000},203,,,1,1672,7,333,8,333,9,232,10,232,,,,,
113803,13,8,3,{502=3;gold=7300000;501=2;59002=34},203,,,1,1689,7,336,8,336,9,234,10,234,,,,,
113804,13,8,4,{502=3;gold=8260000;501=2;59002=34},203,,,1,1705,7,340,8,340,9,236,10,236,<0>,{97=300;96=300},,,
113805,13,8,5,{502=3;gold=9460000;501=3;59002=37},203,,,1,1722,7,343,8,343,9,239,10,239,,,,,
113806,13,8,6,{502=3;gold=10360000;501=3;59002=37},203,,,1,1739,7,346,8,346,9,241,10,241,,,,,
113807,13,8,7,{502=4;gold=11500000;2152=1;501=3;59002=40},203,,,1,1755,7,350,8,350,9,243,10,243,,,,,
113808,13,8,8,{502=4;19=100;501=3;2152=1;gold=12400000;59002=40},203,,,1,1772,7,353,8,353,9,246,10,246,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=11;zawakeStage=708;nvalueSum=160;equipStarSum=15}
121101,21,1,1,{59001=3;50021=3;gold=100000},50,,,1,835,7,166,8,166,9,116,10,116,,,,,
121102,21,1,2,{59001=3;50021=3;gold=120000},50,,,1,843,7,168,8,168,9,117,10,117,,,,,
121103,21,1,3,{59001=4;50021=4;gold=140000},50,,,1,852,7,169,8,169,9,118,10,118,,,,,
121104,21,1,4,{59001=4;50021=4;gold=160000},50,,,1,860,7,171,8,171,9,119,10,119,<0>,{1=3%},,,
121105,21,1,5,{59001=5;50021=5;gold=180000},50,,,1,868,7,173,8,173,9,121,10,121,,,,,
121106,21,1,6,{59001=5;50021=5;gold=200000},50,,,1,877,7,174,8,174,9,122,10,122,,,,,
121107,21,1,7,{59001=6;50021=6;gold=220000},50,,,1,885,7,176,8,176,9,123,10,123,,,,,
121108,21,1,8,{50021=6;gold=240000;501=1;59001=6},50,,,1,893,7,178,8,178,9,124,10,124,<0>,{25=300;24=300},,,
121201,21,2,1,{59001=5;50021=5;gold=150000},60,,,1,919,7,183,8,183,9,128,10,128,,,,,
121202,21,2,2,{59001=5;50021=5;gold=180000},60,,,1,928,7,184,8,184,9,129,10,129,,,,,
121203,21,2,3,{59001=6;50021=6;gold=210000},60,,,1,937,7,186,8,186,9,130,10,130,,,,,
121204,21,2,4,{59001=6;50021=6;gold=240000},60,,,1,946,7,188,8,188,9,131,10,131,<0>,{7=3%;8=3%},,,
121205,21,2,5,{59001=7;50021=7;gold=270000},60,,,1,955,7,190,8,190,9,133,10,133,,,,,
121206,21,2,6,{59001=7;50021=7;gold=300000},60,,,1,964,7,192,8,192,9,134,10,134,,,,,
121207,21,2,7,{50021=8;gold=330000;501=1;59001=8},60,,,1,974,7,194,8,194,9,135,10,135,,,,,
121208,21,2,8,{50021=8;gold=360000;501=1;59001=8},60,,,1,983,7,195,8,195,9,137,10,137,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
121301,21,3,1,{59001=6;50021=6;gold=230000},70,,,1,1002,7,199,8,199,9,139,10,139,,,,,
121302,21,3,2,{59001=6;50021=6;gold=270000},70,,,1,1012,7,201,8,201,9,141,10,141,,,,,
121303,21,3,3,{59001=7;50021=7;gold=320000},70,,,1,1022,7,203,8,203,9,142,10,142,,,,,
121304,21,3,4,{59001=7;50021=7;gold=360000},70,,,1,1032,7,205,8,205,9,143,10,143,<2;12>,{25=500;24=500},,,
121305,21,3,5,{59001=8;50021=8;gold=410000},70,,,1,1042,7,207,8,207,9,145,10,145,,,,,
121306,21,3,6,{50021=8;gold=450000;501=1;59001=8},70,,,1,1052,7,209,8,209,9,146,10,146,,,,,
121307,21,3,7,{50021=9;gold=500000;501=1;59001=9},70,,,1,1062,7,211,8,211,9,148,10,148,,,,,
121308,21,3,8,{50021=9;gold=540000;222=1;59001=9;501=1},70,,,1,1072,7,213,8,213,9,149,10,149,,,79002,,{star=9;goodFeel=150;advance=14;zawakeStage=208}
121401,21,4,1,{59001=8;50021=8;gold=350000},80,,,1,1086,7,216,8,216,9,151,10,151,,,,,
121402,21,4,2,{59001=8;50021=8;gold=410000},80,,,1,1096,7,218,8,218,9,152,10,152,,,,,
121403,21,4,3,{59001=9;50021=9;gold=480000},80,,,1,1107,7,220,8,220,9,154,10,154,,,,,
121404,21,4,4,{59001=9;50021=9;gold=540000},80,,,1,1118,7,222,8,222,9,155,10,155,<0>,{14=300;16=300},,,
121405,21,4,5,{59001=10;50021=10;gold=620000},80,,,1,1129,7,224,8,224,9,157,10,157,,,,,
121406,21,4,6,{50021=10;gold=680000;501=1;59001=10},80,,,1,1140,7,227,8,227,9,158,10,158,<0>,{91=300},,,
121407,21,4,7,{50021=11;gold=750000;501=1;59001=11},80,,,1,1151,7,229,8,229,9,160,10,160,,,,,
121408,21,4,8,{50021=11;gold=810000;59001=11;501=1;232=1},80,,,1,1161,7,231,8,231,9,161,10,161,,,79004,,{effort=9;zawakeStage=308;nvalueSum=140;equipStarSum=8}
121501,21,5,1,{59001=9;50021=9;gold=530000},100,,,1,1169,7,232,8,232,9,162,10,162,,,,,
121502,21,5,2,{59001=9;50021=9;gold=620000},100,,,1,1181,7,235,8,235,9,164,10,164,,,,,
121503,21,5,3,{59001=10;50021=10;gold=720000},100,,,1,1192,7,237,8,237,9,166,10,166,,,,,
121504,21,5,4,{59001=10;50021=10;gold=810000},100,,,1,1204,7,239,8,239,9,167,10,167,<6;10>,{14=500;16=500},,,
121505,21,5,5,{502=1;50021=11;gold=930000;59001=11;501=1},100,,,1,1216,7,242,8,242,9,169,10,169,,,,,
121506,21,5,6,{502=1;50021=11;gold=1020000;59001=11;501=1},100,,,1,1227,7,244,8,244,9,171,10,171,,,,,
121507,21,5,7,{502=1;50021=12;gold=1130000;59001=12;501=1},100,,,1,1239,7,246,8,246,9,172,10,172,,,,,
121508,21,5,8,{502=1;50021=12;gold=1220000;501=1;59001=12;202=1},100,,,1,1251,7,249,8,249,9,174,10,174,<0>,{22=300;23=300},,,
121601,21,6,1,{59001=10;50021=10;gold=800000},125,,,1,1253,7,249,8,249,9,174,10,174,,,,,
121602,21,6,2,{59001=10;50021=10;gold=930000},125,,,1,1265,7,251,8,251,9,176,10,176,,,,,
121603,21,6,3,{502=1;50021=11;gold=1080000;59001=11;501=1},125,,,1,1278,7,254,8,254,9,177,10,177,,,,,
121604,21,6,4,{502=1;50021=11;gold=1220000;59001=11;501=1},125,,,1,1290,7,256,8,256,9,179,10,179,<13>,{22=800;23=800},,,
121605,21,6,5,{502=1;50021=12;gold=1400000;59001=12;501=1},125,,,1,1303,7,259,8,259,9,181,10,181,,,,,
121606,21,6,6,{502=1;50021=12;gold=1530000;59001=12;501=1},125,,,1,1315,7,261,8,261,9,183,10,183,<0>,{13=3%},,,
121607,21,6,7,{502=2;50021=13;gold=1700000;501=2;59001=13;202=1},125,,,1,1328,7,264,8,264,9,184,10,184,,,,,
121608,21,6,8,{502=2;50021=13;gold=1830000;59001=13;2152=1;501=2},125,,,1,1340,7,266,8,266,9,186,10,186,,,79003,,{effort=11;zawakeStage=508;equipAwakeSum=4;equipStarSum=10}
121701,21,7,1,{59001=20;gold=1200000},110,,,1,1336,7,266,8,266,9,186,10,186,,,,,
121702,21,7,2,{59001=20;gold=1400000},110,,,1,1349,7,268,8,268,9,187,10,187,,,,,
121703,21,7,3,{59001=22;gold=1620000},110,,,1,1363,7,271,8,271,9,189,10,189,,,,,
121704,21,7,4,{59001=22;gold=1830000},110,,,1,1376,7,274,8,274,9,191,10,191,<0>,{25=300;24=300},,,
121705,21,7,5,{502=1;gold=2100000;59001=23;501=1},110,,,1,1389,7,276,8,276,9,193,10,193,,,,,
121706,21,7,6,{502=1;gold=2300000;59001=23;501=1},110,,,1,1403,7,279,8,279,9,195,10,195,,,,,
121707,21,7,7,{502=1;gold=2550000;59001=25;501=1},110,,,1,1416,7,282,8,282,9,197,10,197,,,,,
121708,21,7,8,{502=1;212=1;gold=2750000;59001=25;501=1},110,,,1,1430,7,284,8,284,9,199,10,199,<0>,{22=500;23=500},,,
121801,21,8,1,{59001=21;gold=1800000},135,,,1,1420,7,282,8,282,9,197,10,197,,,,,
121802,21,8,2,{59001=21;gold=2100000},135,,,1,1434,7,285,8,285,9,199,10,199,,,,,
121803,21,8,3,{502=1;gold=2430000;59001=23;501=1},135,,,1,1448,7,288,8,288,9,201,10,201,,,,,
121804,21,8,4,{502=1;gold=2750000;59001=23;501=1},135,,,1,1462,7,291,8,291,9,203,10,203,<0>,{97=300;96=300},,,
121805,21,8,5,{502=1;gold=3150000;59001=24;501=1},135,,,1,1476,7,293,8,293,9,205,10,205,,,,,
121806,21,8,6,{502=1;gold=3450000;59001=24;501=1},135,,,1,1490,7,296,8,296,9,207,10,207,,,,,
121807,21,8,7,{502=2;gold=3830000;59001=26;222=1;501=2},135,,,1,1505,7,299,8,299,9,209,10,209,,,,,
121808,21,8,8,{502=2;59001=26;gold=4130000;501=2;2152=1;19=60},135,,,1,1519,7,302,8,302,9,211,10,211,<0>,{1=8%;7=8%;8=8%;9=8%;10=8%;13=8%},,,{effort=11;zawakeStage=708;nvalueSum=160;equipStarSum=12}
122101,22,1,1,{59002=6;50021=8;gold=300000},75,,,1,974,7,194,8,194,9,135,10,135,,,,,
122102,22,1,2,{59002=6;50021=8;gold=360000},75,,,1,984,7,196,8,196,9,136,10,136,,,,,
122103,22,1,3,{59002=7;50021=10;gold=420000},75,,,1,993,7,198,8,198,9,138,10,138,,,,,
122104,22,1,4,{59002=7;50021=10;gold=480000},75,,,1,1003,7,200,8,200,9,139,10,139,<0>,{1=3%},,,
122105,22,1,5,{59002=8;50021=12;gold=540000},75,,,1,1013,7,202,8,202,9,140,10,140,,,,,
122106,22,1,6,{59002=8;50021=12;gold=600000},75,,,1,1023,7,204,8,204,9,142,10,142,,,,,
122107,22,1,7,{50021=14;gold=660000;501=1;59002=9},75,,,1,1032,7,206,8,206,9,143,10,143,,,,,
122108,22,1,8,{50021=14;gold=720000;501=1;59002=9},75,,,1,1042,7,208,8,208,9,144,10,144,<0>,{25=300;24=300},,,
122201,22,2,1,{59002=8;50021=12;gold=460000},90,,,1,1071,7,213,8,213,9,149,10,149,,,,,
122202,22,2,2,{59002=8;50021=12;gold=540000},90,,,1,1082,7,216,8,216,9,150,10,150,,,,,
122203,22,2,3,{59002=9;50021=14;gold=640000},90,,,1,1093,7,218,8,218,9,151,10,151,,,,,
122204,22,2,4,{59002=9;50021=14;gold=720000},90,,,1,1104,7,220,8,220,9,153,10,153,<0>,{7=3%;8=3%},,,
122205,22,2,5,{50021=16;gold=820000;501=1;59002=10},90,,,1,1114,7,222,8,222,9,154,10,154,,,,,
122206,22,2,6,{50021=16;gold=900000;501=1;59002=10},90,,,1,1125,7,224,8,224,9,156,10,156,,,,,
122207,22,2,7,{50021=18;gold=1000000;501=1;59002=11},90,,,1,1136,7,226,8,226,9,157,10,157,,,,,
122208,22,2,8,{50021=18;gold=1080000;501=1;59002=11},90,,,1,1146,7,228,8,228,9,159,10,159,,,79001,,{effort=7;zawakeStage=108;equipAwakeSum=2;equipStarSum=6}
122301,22,3,1,{59002=9;50021=14;gold=700000},105,,,1,1169,7,233,8,233,9,162,10,162,,,,,
122302,22,3,2,{59002=9;50021=14;gold=820000},105,,,1,1180,7,235,8,235,9,164,10,164,,,,,
122303,22,3,3,{50021=16;gold=960000;501=1;59002=10},105,,,1,1192,7,237,8,237,9,165,10,165,,,,,
122304,22,3,4,{50021=16;gold=1080000;501=1;59002=10},105,,,1,1204,7,240,8,240,9,167,10,167,<2;12>,{25=500;24=500},,,
122305,22,3,5,{50021=18;gold=1240000;501=1;59002=11},105,,,1,1216,7,242,8,242,9,168,10,168,,,,,
122306,22,3,6,{50021=18;gold=1360000;501=1;59002=11},105,,,1,1227,7,244,8,244,9,170,10,170,,,,,
122307,22,3,7,{50021=20;gold=1500000;501=1;59002=12},105,,,1,1239,7,247,8,247,9,172,10,172,,,,,
122308,22,3,8,{50021=20;gold=1620000;222=1;501=1;59002=12},105,,,1,1251,7,249,8,249,9,173,10,173,,,79002,,{star=9;goodFeel=160;advance=15;zawakeStage=208}
122401,22,4,1,{59002=11;50021=18;gold=1060000},120,,,1,1266,7,252,8,252,9,176,10,176,,,,,
122402,22,4,2,{59002=11;50021=18;gold=1240000},120,,,1,1279,7,255,8,255,9,177,10,177,,,,,
122403,22,4,3,{50021=20;gold=1440000;501=1;59002=12},120,,,1,1292,7,257,8,257,9,179,10,179,,,,,
122404,22,4,4,{50021=20;gold=1620000;501=1;59002=12},120,,,1,1304,7,260,8,260,9,181,10,181,<0>,{14=300;16=300},,,
122405,22,4,5,{50021=22;gold=1860000;501=2;59002=13},120,,,1,1317,7,262,8,262,9,183,10,183,,,,,
122406,22,4,6,{50021=22;gold=2040000;501=2;59002=13},120,,,1,1330,7,265,8,265,9,184,10,184,<0>,{91=300},,,
122407,22,4,7,{50021=24;gold=2260000;501=2;59002=14;232=1},120,,,1,1342,7,267,8,267,9,186,10,186,,,,,
