VariableName,gateID,_beizhu,itemMap,count,probability,itemCount
213,12306,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
214,12307,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
215,12308,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
216,12309,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
217,12310,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
218,12401,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
219,12402,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
220,12403,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
221,12404,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
222,12405,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
223,12406,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
224,12407,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
225,12408,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
226,12409,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
227,12410,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
228,12501,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
229,12502,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
230,12503,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
231,12504,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
232,12505,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
233,12506,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
234,12507,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
235,12508,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
236,12509,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
237,12510,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
238,12601,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
239,12602,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
240,12603,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
241,12604,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
242,12605,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
243,12606,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
244,12607,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
245,12608,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
246,12609,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
247,12610,,{13=1.8587;14=0.7435;5000=11.1524;513=0.7435;510=29.7398;511=14.8699;11=29.7398;12=7.4349;512=3.7175},5,53.8,
301,20101,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
302,20102,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
303,20103,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
304,20201,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
305,20202,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
306,20203,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
307,20301,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
308,20302,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
309,20303,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
310,20304,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
311,20401,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
312,20402,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
313,20403,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
314,20404,,{11=43.2432;510=43.2432;5000=13.5135},5,66.6,
315,20501,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
316,20502,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
317,20503,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
318,20504,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
319,20505,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
320,20601,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
321,20602,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
322,20603,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
323,20604,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
324,20605,,{11=32.6531;510=32.6531;12=8.1633;5000=10.2041;511=16.3265},5,88.2,
325,20701,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
326,20702,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
327,20703,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
328,20704,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
329,20705,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
330,20801,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
331,20802,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
332,20803,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
333,20804,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
334,20805,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
335,20901,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
336,20902,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
337,20903,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
338,20904,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
339,20905,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
340,21001,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
341,21002,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
342,21003,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
343,21004,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
344,21005,,{11=30.7692;13=1.9231;510=30.7692;12=7.6923;512=3.8462;511=15.3846;5000=9.6154},5,93.6,
345,21101,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
346,21102,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
347,21103,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
348,21104,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
349,21105,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
350,21201,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
351,21202,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
352,21203,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
353,21204,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
354,21205,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
355,21301,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
356,21302,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
357,21303,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
358,21304,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
359,21305,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
360,21401,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
361,21402,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
362,21403,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
363,21404,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
364,21405,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
365,21501,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
366,21502,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
367,21503,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
368,21504,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
369,21505,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
370,21601,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
371,21602,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
372,21603,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
373,21604,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
374,21605,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
375,21701,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
376,21702,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
377,21703,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
378,21704,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
379,21705,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
380,21801,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
381,21802,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
382,21803,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
383,21804,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
384,21805,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
385,21901,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
386,21902,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
387,21903,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
388,21904,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
389,21905,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
390,22001,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
391,22002,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
392,22003,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
393,22004,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
394,22005,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
395,22101,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
396,22102,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
397,22103,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
398,22104,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
399,22105,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
400,22201,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
401,22202,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
402,22203,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
403,22204,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
404,22205,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
405,22301,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
406,22302,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
407,22303,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
408,22304,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
409,22305,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
410,22401,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
411,22402,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
412,22403,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
413,22404,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
414,22405,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
415,22501,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
416,22502,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
417,22503,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
418,22504,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
419,22505,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
420,22601,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
421,22602,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
422,22603,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
423,22604,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
424,22605,,{13=1.8939;14=0.7576;5000=9.4697;513=0.7576;510=30.303;511=15.1515;11=30.303;12=7.5758;512=3.7879},5,95.04,
425,20101,,{5002=33.3333;5003=33.3333;5001=33.3333},5,22.2,
426,20102,,{5002=33.3333;5003=33.3333;5001=33.3333},5,22.2,
427,20103,,{5002=33.3333;5003=33.3333;5001=33.3333},5,22.2,
428,20201,,{5002=33.3333;5003=33.3333;5001=33.3333},5,22.2,
429,20202,,{5002=33.3333;5003=33.3333;5001=33.3333},5,22.2,
430,20203,,{5002=33.3333;5003=33.3333;5001=33.3333},5,22.2,
431,20301,,{5005=33.3333;5006=33.3333;5004=33.3333},5,22.2,
432,20302,,{5005=33.3333;5006=33.3333;5004=33.3333},5,22.2,
433,20303,,{5005=33.3333;5006=33.3333;5004=33.3333},5,22.2,
434,20304,,{5005=33.3333;5006=33.3333;5004=33.3333},5,22.2,
435,20401,,{5002=12.7778;5004=20.5556;5006=20.5556;5001=12.7778;5003=12.7778;5005=20.5556},5,36,
436,20402,,{5002=12.7778;5004=20.5556;5006=20.5556;5001=12.7778;5003=12.7778;5005=20.5556},5,36,
437,20403,,{5002=12.7778;5004=20.5556;5006=20.5556;5001=12.7778;5003=12.7778;5005=20.5556},5,36,
438,20404,,{5002=12.7778;5004=20.5556;5006=20.5556;5001=12.7778;5003=12.7778;5005=20.5556},5,36,
439,20501,,{5007=20.5556;5009=20.5556;5004=12.7778;5006=12.7778;5008=20.5556;5005=12.7778},5,36,
440,20502,,{5007=20.5556;5009=20.5556;5004=12.7778;5006=12.7778;5008=20.5556;5005=12.7778},5,36,
441,20503,,{5007=20.5556;5009=20.5556;5004=12.7778;5006=12.7778;5008=20.5556;5005=12.7778},5,36,
442,20504,,{5007=20.5556;5009=20.5556;5004=12.7778;5006=12.7778;5008=20.5556;5005=12.7778},5,36,
443,20505,,{5007=20.5556;5009=20.5556;5004=12.7778;5006=12.7778;5008=20.5556;5005=12.7778},5,36,
444,20601,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
445,20602,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
446,20603,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
447,20604,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
448,20605,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
449,20701,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
450,20702,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
451,20703,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
452,20704,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
453,20705,,{5007=12.7778;5009=12.7778;5011=20.5556;5008=12.7778;5010=20.5556;5012=20.5556},5,36,
454,20801,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
455,20802,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
456,20803,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
457,20804,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
458,20805,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
459,20901,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
460,20902,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
461,20903,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
462,20904,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
463,20905,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
464,21001,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
465,21002,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
466,21003,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
467,21004,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
468,21005,,{5014=20.5556;5011=12.7778;5013=20.5556;5015=20.5556;5010=12.7778;5012=12.7778},5,36,
469,21101,,{5014=12.7778;5016=20.5556;5018=20.5556;5013=12.7778;5015=12.7778;5017=20.5556},5,36,
470,21102,,{5014=12.7778;5016=20.5556;5018=20.5556;5013=12.7778;5015=12.7778;5017=20.5556},5,36,
471,21103,,{5014=12.7778;5016=20.5556;5018=20.5556;5013=12.7778;5015=12.7778;5017=20.5556},5,36,
472,21104,,{5014=12.7778;5016=20.5556;5018=20.5556;5013=12.7778;5015=12.7778;5017=20.5556},5,36,
473,21105,,{5014=12.7778;5016=20.5556;5018=20.5556;5013=12.7778;5015=12.7778;5017=20.5556},5,36,
474,21201,,{5014=12.7778;5016=20.5556;5018=20.5556;5013=12.7778;5015=12.7778;5017=20.5556},5,36,
475,21202,,{5014=12.7778;5016=20.5556;5018=20.5556;5013=12.7778;5015=12.7778;5017=20.5556},5,36,
