VariableName,type,desc,desc_cn,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,icon,title_cn,title,title_vn,title_en,title_th,title_in,title_ph,title_ma,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
Defaults,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr;in;ma;ph>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,任务图标,任务标题,任务标题,title_vn,title_en,title_th,title_in,title_ph,title_ma,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
1219,,1 hero upgraded to Blue+3 quality,,1 anh hùng nâng lên phẩm chất xanh dương+3,1 hero upgraded to Blue+3 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีน้ำเงิน+3,1 pahlawan ditingkatkan ke kualitas Biru+3,1 bayani ay na-upgrade sa kalidad na Asul+3,1 wira dinaik taraf ke kualiti Biru+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,8,1,1,,,,,,,,1200,18,,{gold=3000;5000=3},strengthen-advance
1220,,3 heroes upgraded to Blue+3 quality,,3 anh hùng nâng lên phẩm chất xanh dương+3,3 heroes upgraded to Blue+3 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีน้ำเงิน+3,3 pahlawan ditingkatkan ke kualitas Biru+3,3 bayani ay na-upgrade sa kalidad na Asul+3,3 wira dinaik taraf ke kualiti Biru+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,8,3,3,,,,,,,,1200,19,,{gold=3000;5000=3},strengthen-advance
1221,,6 heroes upgraded to Blue+3 quality,,6 anh hùng nâng lên phẩm chất xanh dương+3,6 heroes upgraded to Blue+3 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีน้ำเงิน+3,6 pahlawan ditingkatkan ke kualitas Biru+3,6 bayani ay na-upgrade sa kalidad na Asul+3,6 wira dinaik taraf ke kualiti Biru+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,8,6,6,,,,,,,,1200,20,,{gold=3000;5000=3},strengthen-advance
1222,,1 hero upgraded to Purple quality,,1 anh hùng nâng lên phẩm chất tím,1 hero upgraded to Purple quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีม่วง,1 pahlawan ditingkatkan ke kualitas Ungu,1 bayani ay na-upgrade sa kalidad na Lila,1 wira dinaik taraf ke kualiti Ungu,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,9,1,1,,,,,,,,1200,21,,{gold=3000;5000=3},strengthen-advance
1223,,3 heroes upgraded to Purple quality,,3 anh hùng nâng lên phẩm chất tím,3 heroes upgraded to Purple quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีม่วง,3 pahlawan ditingkatkan ke kualitas Ungu,3 bayani ay na-upgrade sa kalidad na Lila,3 wira dinaik taraf ke kualiti Ungu,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,9,3,3,,,,,,,,1200,22,,{gold=3000;5000=3},strengthen-advance
1224,,6 heroes upgraded to Purple quality,,6 anh hùng nâng lên phẩm chất tím,6 heroes upgraded to Purple quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีม่วง,6 pahlawan ditingkatkan ke kualitas Ungu,6 bayani ay na-upgrade sa kalidad na Lila,6 wira dinaik taraf ke kualiti Ungu,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,9,6,6,,,,,,,,1200,23,,{gold=3000;5000=3},strengthen-advance
1225,,1 hero upgraded to Purple+1 quality,,1 anh hùng nâng lên phẩm chất tím+1,1 hero upgraded to Purple+1 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีม่วง+1,1 pahlawan ditingkatkan ke kualitas Ungu+1,1 bayani ay na-upgrade sa kalidad na Lila+1,1 wira dinaik taraf ke kualiti Ungu+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,10,1,1,,,,,,,,1200,24,,{gold=3000;5000=3},strengthen-advance
1226,,3 heroes upgraded to Purple+1 quality,,3 anh hùng nâng lên phẩm chất tím+1,3 heroes upgraded to Purple+1 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีม่วง+1,3 pahlawan ditingkatkan ke kualitas Ungu+1,3 bayani ay na-upgrade sa kalidad na Lila+1,3 wira dinaik taraf ke kualiti Ungu+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,10,3,3,,,,,,,,1200,25,,{gold=3000;5000=3},strengthen-advance
1227,,6 heroes upgraded to Purple+1 quality,,6 anh hùng nâng lên phẩm chất tím+1,6 heroes upgraded to Purple+1 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีม่วง+1,6 pahlawan ditingkatkan ke kualitas Ungu+1,6 bayani ay na-upgrade sa kalidad na Lila+1,6 wira dinaik taraf ke kualiti Ungu+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,10,6,6,,,,,,,,1200,26,,{gold=3000;5000=3},strengthen-advance
1228,,1 hero upgraded to Purple+2 quality,,1 anh hùng nâng lên phẩm chất tím+2,1 hero upgraded to Purple+2 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีม่วง+2,1 pahlawan ditingkatkan ke kualitas Ungu+2,1 bayani ay na-upgrade sa kalidad na Lila+2,1 wira dinaik taraf ke kualiti Ungu+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,11,1,1,,,,,,,,1200,27,,{gold=3000;5000=3},strengthen-advance
1229,,3 heroes upgraded to Purple+2 quality,,3 anh hùng nâng lên phẩm chất tím+2,3 heroes upgraded to Purple+2 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีม่วง+2,3 pahlawan ditingkatkan ke kualitas Ungu+2,3 bayani ay na-upgrade sa kalidad na Lila+2,3 wira dinaik taraf ke kualiti Ungu+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,11,3,3,,,,,,,,1200,28,,{gold=3000;5000=3},strengthen-advance
1230,,6 heroes upgraded to Purple+2 quality,,6 anh hùng nâng lên phẩm chất tím+2,6 heroes upgraded to Purple+2 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีม่วง+2,6 pahlawan ditingkatkan ke kualitas Ungu+2,6 bayani ay na-upgrade sa kalidad na Lila+2,6 wira dinaik taraf ke kualiti Ungu+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,11,6,6,,,,,,,,1200,29,,{gold=3000;5000=3},strengthen-advance
1231,,1 hero upgraded to Purple+3 quality,,1 anh hùng nâng lên phẩm chất tím+3,1 hero upgraded to Purple+3 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีม่วง+3,1 pahlawan ditingkatkan ke kualitas Ungu+3,1 bayani ay na-upgrade sa kalidad na Lila+3,1 wira dinaik taraf ke kualiti Ungu+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,12,1,1,,,,,,,,1200,30,,{gold=3000;5000=3},strengthen-advance
1232,,3 heroes upgraded to Purple+3 quality,,3 anh hùng nâng lên phẩm chất tím+3,3 heroes upgraded to Purple+3 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีม่วง+3,3 pahlawan ditingkatkan ke kualitas Ungu+3,3 bayani ay na-upgrade sa kalidad na Lila+3,3 wira dinaik taraf ke kualiti Ungu+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,12,3,3,,,,,,,,1200,31,,{gold=3000;5000=3},strengthen-advance
1233,,6 heroes upgraded to Purple+3 quality,,6 anh hùng nâng lên phẩm chất tím+3,6 heroes upgraded to Purple+3 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีม่วง+3,6 pahlawan ditingkatkan ke kualitas Ungu+3,6 bayani ay na-upgrade sa kalidad na Lila+3,6 wira dinaik taraf ke kualiti Ungu+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,12,6,6,,,,,,,,1200,32,,{gold=3000;5000=3},strengthen-advance
1234,,1 hero upgraded to Purple+4 quality,,1 anh hùng nâng lên phẩm chất tím+4,1 hero upgraded to Purple+4 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีม่วง+4,1 pahlawan ditingkatkan ke kualitas Ungu+4,1 bayani ay na-upgrade sa kalidad na Lila+4,1 wira dinaik taraf ke kualiti Ungu+4,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,13,1,1,,,,,,,,1200,33,,{gold=3000;5000=3},strengthen-advance
1235,,3 heroes upgraded to Purple+4 quality,,3 anh hùng nâng lên phẩm chất tím+4,3 heroes upgraded to Purple+4 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีม่วง+4,3 pahlawan ditingkatkan ke kualitas Ungu+4,3 bayani ay na-upgrade sa kalidad na Lila+4,3 wira dinaik taraf ke kualiti Ungu+4,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,13,3,3,,,,,,,,1200,34,,{gold=3000;5000=3},strengthen-advance
1236,,6 heroes upgraded to Purple+4 quality,,6 anh hùng nâng lên phẩm chất tím+4,6 heroes upgraded to Purple+4 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีม่วง+4,6 pahlawan ditingkatkan ke kualitas Ungu+4,6 bayani ay na-upgrade sa kalidad na Lila+4,6 wira dinaik taraf ke kualiti Ungu+4,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,13,6,6,,,,,,,,1200,35,,{gold=3000;5000=3},strengthen-advance
1237,,1 hero upgraded to Gold quality,,1 anh hùng nâng lên phẩm chất vàng,1 hero upgraded to Gold quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีทอง,1 pahlawan ditingkatkan ke kualitas Emas,1 bayani ay na-upgrade sa kalidad na Ginto,1 wira dinaik taraf ke kualiti Emas,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,14,1,1,,,,,,,,1200,36,,{gold=3000;5000=3},strengthen-advance
1238,,3 heroes upgraded to Gold quality,,3 anh hùng nâng lên phẩm chất vàng,3 heroes upgraded to Gold quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีทอง,3 pahlawan ditingkatkan ke kualitas Emas,3 bayani ay na-upgrade sa kalidad na Ginto,3 wira dinaik taraf ke kualiti Emas,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,14,3,3,,,,,,,,1200,37,,{gold=3000;5000=3},strengthen-advance
1239,,6 heroes upgraded to Gold quality,,6 anh hùng nâng lên phẩm chất vàng,6 heroes upgraded to Gold quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีทอง,6 pahlawan ditingkatkan ke kualitas Emas,6 bayani ay na-upgrade sa kalidad na Ginto,6 wira dinaik taraf ke kualiti Emas,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,14,6,6,,,,,,,,1200,38,,{gold=3000;5000=3},strengthen-advance
1240,,1 hero upgraded to Orange+1 quality,,1 anh hùng nâng lên phẩm chất cam+1,1 hero upgraded to Orange+1 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีส้ม+1,1 pahlawan ditingkatkan ke kualitas Jingga+1,1 bayani ay na-upgrade sa kalidad na Kahel+1,1 wira dinaik taraf ke kualiti Jingga+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,15,1,1,,,,,,,,1200,39,,{gold=3000;5000=3},strengthen-advance
1241,,3 heroes upgraded to Orange+1 quality,,3 anh hùng nâng lên phẩm chất cam+1,3 heroes upgraded to Orange+1 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีส้ม+1,3 pahlawan ditingkatkan ke kualitas Jingga+1,3 bayani ay na-upgrade sa kalidad na Kahel+1,3 wira dinaik taraf ke kualiti Jingga+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,15,3,3,,,,,,,,1200,40,,{gold=3000;5000=3},strengthen-advance
1242,,6 heroes upgraded to Orange+1 quality,,6 anh hùng nâng lên phẩm chất cam+1,6 heroes upgraded to Orange+1 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีส้ม+1,6 pahlawan ditingkatkan ke kualitas Jingga+1,6 bayani ay na-upgrade sa kalidad na Kahel+1,6 wira dinaik taraf ke kualiti Jingga+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,15,6,6,,,,,,,,1200,41,,{gold=3000;5000=3},strengthen-advance
1243,,1 hero upgraded to Orange+2 quality,,1 anh hùng nâng lên phẩm chất cam+2,1 hero upgraded to Orange+2 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีส้ม+2,1 pahlawan ditingkatkan ke kualitas Jingga+2,1 bayani ay na-upgrade sa kalidad na Kahel+2,1 wira dinaik taraf ke kualiti Jingga+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,16,1,1,,,,,,,,1200,42,,{gold=3000;5000=3},strengthen-advance
1244,,3 heroes upgraded to Orange+2 quality,,3 anh hùng nâng lên phẩm chất cam+2,3 heroes upgraded to Orange+2 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีส้ม+2,3 pahlawan ditingkatkan ke kualitas Jingga+2,3 bayani ay na-upgrade sa kalidad na Kahel+2,3 wira dinaik taraf ke kualiti Jingga+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,16,3,3,,,,,,,,1200,43,,{gold=3000;5000=3},strengthen-advance
1245,,6 heroes upgraded to Orange+2 quality,,6 anh hùng nâng lên phẩm chất cam+2,6 heroes upgraded to Orange+2 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีส้ม+2,6 pahlawan ditingkatkan ke kualitas Jingga+2,6 bayani ay na-upgrade sa kalidad na Kahel+2,6 wira dinaik taraf ke kualiti Jingga+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,16,6,6,,,,,,,,1200,44,,{gold=3000;5000=3},strengthen-advance
1246,,1 hero upgraded to Orange+3 quality,,1 anh hùng nâng lên phẩm chất cam+3,1 hero upgraded to Orange+3 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีส้ม+3,1 pahlawan ditingkatkan ke kualitas Jingga+3,1 bayani ay na-upgrade sa kalidad na Kahel+3,1 wira dinaik taraf ke kualiti Jingga+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,17,1,1,,,,,,,,1200,45,,{gold=3000;5000=3},strengthen-advance
1247,,3 heroes upgraded to Orange+3 quality,,3 anh hùng nâng lên phẩm chất cam+3,3 heroes upgraded to Orange+3 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีส้ม+3,3 pahlawan ditingkatkan ke kualitas Jingga+3,3 bayani ay na-upgrade sa kalidad na Kahel+3,3 wira dinaik taraf ke kualiti Jingga+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,17,3,3,,,,,,,,1200,46,,{gold=3000;5000=3},strengthen-advance
1248,,6 heroes upgraded to Orange+3 quality,,6 anh hùng nâng lên phẩm chất cam+3,6 heroes upgraded to Orange+3 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีส้ม+3,6 pahlawan ditingkatkan ke kualitas Jingga+3,6 bayani ay na-upgrade sa kalidad na Kahel+3,6 wira dinaik taraf ke kualiti Jingga+3,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,17,6,6,,,,,,,,1200,47,,{gold=3000;5000=3},strengthen-advance
1249,,1 hero upgraded to Orange+4 quality,,1 anh hùng nâng lên phẩm chất cam+4,1 hero upgraded to Orange+4 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีส้ม+4,1 pahlawan ditingkatkan ke kualitas Jingga+4,1 bayani ay na-upgrade sa kalidad na Kahel+4,1 wira dinaik taraf ke kualiti Jingga+4,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,18,1,1,,,,,,,,1200,48,,{gold=3000;5000=3},strengthen-advance
1250,,3 heroes upgraded to Orange+4 quality,,3 anh hùng nâng lên phẩm chất cam+4,3 heroes upgraded to Orange+4 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีส้ม+4,3 pahlawan ditingkatkan ke kualitas Jingga+4,3 bayani ay na-upgrade sa kalidad na Kahel+4,3 wira dinaik taraf ke kualiti Jingga+4,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,18,3,3,,,,,,,,1200,49,,{gold=3000;5000=3},strengthen-advance
1251,,6 heroes upgraded to Orange+4 quality,,6 anh hùng nâng lên phẩm chất cam+4,6 heroes upgraded to Orange+4 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีส้ม+4,6 pahlawan ditingkatkan ke kualitas Jingga+4,6 bayani ay na-upgrade sa kalidad na Kahel+4,6 wira dinaik taraf ke kualiti Jingga+4,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,18,6,6,,,,,,,,1200,50,,{gold=3000;5000=3},strengthen-advance
1252,,1 hero upgraded to Orange+5 quality,,1 anh hùng nâng lên phẩm chất cam+5,1 hero upgraded to Orange+5 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีส้ม+5,1 pahlawan ditingkatkan ke kualitas Jingga+5,1 bayani ay na-upgrade sa kalidad na Kahel+5,1 wira dinaik taraf ke kualiti Jingga+5,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,19,1,1,,,,,,,,1200,51,,{gold=3000;5000=3},strengthen-advance
1253,,3 heroes upgraded to Orange+5 quality,,3 anh hùng nâng lên phẩm chất cam+5,3 heroes upgraded to Orange+5 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีส้ม+5,3 pahlawan ditingkatkan ke kualitas Jingga+5,3 bayani ay na-upgrade sa kalidad na Kahel+5,3 wira dinaik taraf ke kualiti Jingga+5,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,19,3,3,,,,,,,,1200,52,,{gold=3000;5000=3},strengthen-advance
1254,,6 heroes upgraded to Orange+5 quality,,6 anh hùng nâng lên phẩm chất cam+5,6 heroes upgraded to Orange+5 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีส้ม+5,6 pahlawan ditingkatkan ke kualitas Jingga+5,6 bayani ay na-upgrade sa kalidad na Kahel+5,6 wira dinaik taraf ke kualiti Jingga+5,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,19,6,6,,,,,,,,1200,53,,{gold=3000;5000=3},strengthen-advance
1255,,1 hero upgraded to Red quality,,1 anh hùng nâng lên phẩm chất đỏ,1 hero upgraded to Red quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีแดง,1 pahlawan ditingkatkan ke kualitas Merah,1 bayani ay na-upgrade sa kalidad na Pula,1 wira dinaik taraf ke kualiti Merah,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,20,1,1,,,,,,,,1200,54,,{gold=3000;5000=3},strengthen-advance
1256,,3 heroes upgraded to Red quality,,3 anh hùng nâng lên phẩm chất đỏ,3 heroes upgraded to Red quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีแดง,3 pahlawan ditingkatkan ke kualitas Merah,3 bayani ay na-upgrade sa kalidad na Pula,3 wira dinaik taraf ke kualiti Merah,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,20,3,3,,,,,,,,1200,55,,{gold=3000;5000=3},strengthen-advance
1257,,6 heroes upgraded to Red quality,,6 anh hùng nâng lên phẩm chất đỏ,6 heroes upgraded to Red quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีแดง,6 pahlawan ditingkatkan ke kualitas Merah,6 bayani ay na-upgrade sa kalidad na Pula,6 wira dinaik taraf ke kualiti Merah,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,20,6,6,,,,,,,,1200,56,,{gold=3000;5000=3},strengthen-advance
1258,,1 hero upgraded to Red+1 quality,,1 anh hùng nâng lên phẩm chất đỏ+1,1 hero upgraded to Red+1 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีแดง+1,1 pahlawan ditingkatkan ke kualitas Merah+1,1 bayani ay na-upgrade sa kalidad na Pula+1,1 wira dinaik taraf ke kualiti Merah+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,21,1,1,,,,,,,,1200,57,,{gold=3000;5000=3},strengthen-advance
1259,,3 heroes upgraded to Red+1 quality,,3 anh hùng nâng lên phẩm chất đỏ+1,3 heroes upgraded to Red+1 quality,ฮีโร่ 3 ตัวได้รับคุณภาพสีแดง+1,3 pahlawan ditingkatkan ke kualitas Merah+1,3 bayani ay na-upgrade sa kalidad na Pula+1,3 wira dinaik taraf ke kualiti Merah+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,21,3,3,,,,,,,,1200,58,,{gold=3000;5000=3},strengthen-advance
1260,,6 heroes upgraded to Red+1 quality,,6 anh hùng nâng lên phẩm chất đỏ+1,6 heroes upgraded to Red+1 quality,ฮีโร่ 6 ตัวได้รับคุณภาพสีแดง+1,6 pahlawan ditingkatkan ke kualitas Merah+1,6 bayani ay na-upgrade sa kalidad na Pula+1,6 wira dinaik taraf ke kualiti Merah+1,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,21,6,6,,,,,,,,1200,59,,{gold=3000;5000=3},strengthen-advance
1261,,1 hero upgraded to Red+2 quality,,1 anh hùng nâng lên phẩm chất đỏ+2,1 hero upgraded to Red+2 quality,ฮีโร่ 1 ตัวได้รับคุณภาพสีแดง+2,1 pahlawan ditingkatkan ke kualitas Merah+2,1 bayani ay na-upgrade sa kalidad na Pula+2,1 wira dinaik taraf ke kualiti Merah+2,city/task/icon_ycl.png,,Power Enhancement,Tăng cường sức mạnh,Power Enhancement,เสริมพลัง,Peningkatan Kekuatan,Pagpapalakas ng Lakas,Peningkatan Kuasa,9,22,1,1,,,,,,,,1200,60,,{gold=3000;5000=3},strengthen-advance
