80062,Trụ Cột - Hashira,Trụ Cột - Hashira,Tiang - Hashira,Pilar - Hashira,Haligi - Hashira,Pillar - Hashira,เสาหลัก - ฮาชิระ,,,,,,<8005;7051>,,,{1=20%}
80063,Kiếm Nhanh Vô Song,Kiếm Nhanh Vô Song,Pedang Pantas Tiada Tandingan,Pedang Cepat Tak Tertandingi,Espadang Mabilis na Walang Katulad,Unmatched Swift Blade,ดาบเร็วไร้เทียมทาน,,,,,,<3303;572;1841;8005;8006>,,,{7=20%;8=20%}
80064,Đam Mê Chiến Đấu,Đam Mê Chiến Đấu,Semangat Pertempuran,Gairah Pertarungan,Pagnanais sa Labanan,Passion for Battle,หลงใหลการต่อสู้,,,,,,<263;8006;3171;2023;1173>,,,{14=1000}
80091,Hải Tặc,Hải Tặc,Lanun,Bajak Laut,Pirata,Pirate,โจรสลัด,,,,,,<3543;2431;8009>,,,{7=20%;8=20%}
80092,Huyền Thoại Kiếm,Huyền Thoại Kiếm,Pedang Legenda,Pedang Legendaris,Alamat ng Espada,Legendary Sword,ตำนานแห่งดาบ,,,,,,<8009;2683;1231;8006>,,,{1=20%}
80093,Uy Quyền Của Vị Vương,Uy Quyền Của Vị Vương,Kewibawaan Raja,Kewibawaan Raja,Kapangyarihan ng Hari,Authority of the King,อำนาจของราชา,,,,,,<2493;8009;1313;1253;393>,,,{7=20%;8=20%}
80094,Đỉnh Cao Kỹ Năng,Đỉnh Cao Kỹ Năng,Kemuncak Kemahiran,Puncak Keterampilan,Tuktok ng Kasanayan,Pinnacle of Skill,สุดยอดทักษะ,,,,,,<8005;1313;3152;1911;8009>,,,{14=1000}
80095,Hình thái tuyệt đối,Hình thái tuyệt đối,Bentuk Mutlak,Bentuk Absolut,Ganap na Anyo,Absolute Form,ร่างสมบูรณ์แบบ,,,,,,<8010;4024;1231>,,,{14=1000}
80096,Tứ diện hư vô,Tứ diện hư vô,Tetrahedron Kehampaan,Tetrahedron Kekosongan,Apat na Mukha ng Kawalan,Void Tetrahedron,สี่ด้านแห่งความว่างเปล่า,,,,,,<8010;1396;1173;2033>,,,{7=20%;8=20%}
80097,Bản Năng Hắc Ám,Bản Năng Hắc Ám,Naluri Gelap,Naluri Gelap,Madilim na Likas,Dark Instinct,สัญชาตญาณมืด,,,,,,<8010;2361;1293>,,,{1=20%}
80098,Sức mạnh huỷ diệt,Sức mạnh huỷ diệt,Kekuatan Pemusnah,Kekuatan Penghancur,Wasak na Lakas,Destructive Power,พลังทำลายล้าง,,,,,,<8101;3673;2233>,,,{7=20%}
80099,Chiến binh hoàn hảo,Chiến binh hoàn hảo,Pahlawan Sempurna,Prajurit Sempurna,Perpektong Mandirigma,Perfect Warrior,นักรบผู้สมบูรณ์แบบ,,,,,,<8101;2233;1423;3171>,,,{14=1000}
90011,External Projection Image  ,Hình Tượng Ngoài Thân,Imej Luar Biasa  ,Penampilan dari Luar  ,Hitsura ng Panlabas  ,External Projection Image  ,ภาพลักษณ์นอกตัว  ,,,,,,<9002;9003>,,,{7=12%;8=12%}
90021,External Projection Image  ,Hình Tượng Ngoài Thân,Imej Luar Biasa  ,Penampilan dari Luar  ,Hitsura ng Panlabas  ,External Projection Image  ,ภาพลักษณ์นอกตัว  ,,,,,,<9001;9003>,,,{7=15%;8=15%}
90031,External Projection Image  ,Hình Tượng Ngoài Thân,Imej Luar Biasa  ,Penampilan dari Luar  ,Hitsura ng Panlabas  ,External Projection Image  ,ภาพลักษณ์นอกตัว  ,,,,,,<9001;9002>,,,{7=20%;8=20%}
