VariableName,group,desc_cn,desc,desc_vn,desc_en,desc_th,desc_in,desc_ph,desc_ma,weight,icon,iconBg,buffColor,buffType,attrNatureType1,attrType1,attrNum1,attrType2,attrNum2,attrNatureType3,attrType3,attrNum3,supplyType,supplyTarget,supplyNum,pointType,pointValue,passiveSkill,effectTimes,skillgroup,onlyOne,limit,changeLib,belongLib,condition
1122,9999,,"At the start of battle, all heroes gain a team-wide shield that absorbs all incoming damage, with the value equal to the max HP of the hero with the highest HP.  ","Khi vào trận, tất cả anh hùng sẽ nhận một lớp khiên toàn đội, lớp khiên này có thể hấp thụ tất cả sát thương nhận vào, giá trị hấp thụ bằng máu tối đa của anh hùng có máu cao nhất.","At the start of battle, all heroes gain a team-wide shield that absorbs all incoming damage, with the value equal to the max HP of the hero with the highest HP.  ",เมื่อเข้าสู่การต่อสู้ ฮีโร่ทั้งหมดจะได้รับโล่ทีมที่สามารถดูดซับความเสียหายทั้งหมด โดยมูลค่าโล่เท่ากับ HP สูงสุดของฮีโร่ที่มี HP สูงสุด  ,"Saat pertempuran dimulai, semua pahlawan mendapatkan perisai tim yang menyerap semua kerusakan, bernilai sama dengan HP maksimum dari pahlawan dengan HP tertinggi  ","Sa simula ng laban, ang lahat ng bayani natin ay makakatanggap ng team shield na kayang sumalo ng lahat ng damage, na may halaga katumbas ng max HP ng bayani na may pinakamataas na HP  ","Apabila pertempuran bermula, semua wira akan menerima perisai pasukan yang boleh menyerap semua kerosakan, dengan nilai bersamaan HP maksimum wira yang mempunyai HP tertinggi  ",,city/adventure/random_tower/icon/icon_xingxiangskill_5.png,city/adventure/random_tower/icon/box_blue.png,effect_lan,4,,,,,,,,,,,,,,80080,,,TRUE,,,,
1123,200,,Damage-over-time effects dealt by our heroes are doubled.  ,Sát thương duy trì mà anh hùng của chúng tôi gây ra sẽ được tăng gấp đôi.,Damage-over-time effects dealt by our heroes are doubled.  ,เอฟเฟกต์ความเสียหายต่อเนื่องจากฮีโร่ของเราจะเพิ่มเป็นสองเท่า  ,Efek damage over time dari pahlawan kita menjadi dua kali lipat  ,Ang lahat ng damage-over-time ng bayani natin ay dodoble  ,Kesan kerosakan berterusan daripada wira kita akan digandakan  ,,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80081,,,TRUE,,,6,
1124,1000,,"In the first turn of battle, our heroes start with full energy, but ultimate skill damage is reduced by 20% during that turn.  ","Trong lượt đầu tiên của trận đấu, anh hùng của chúng tôi sẽ có đầy đủ tức, nhưng sát thương tuyệt chiêu sẽ giảm 20% trong lượt đó.","In the first turn of battle, our heroes start with full energy, but ultimate skill damage is reduced by 20% during that turn.  ",ในเทิร์นแรกของการต่อสู้ ฮีโร่ของเราจะเริ่มด้วยพลังงานเต็ม แต่ความเสียหายจากสกิลอัลติเมทจะลดลง 20% ในเทิร์นนั้น  ,"Pada giliran pertama pertempuran, pahlawan kita mulai dengan energi penuh, namun damage ultimate akan berkurang 20% pada giliran itu  ","Sa unang turn ng laban, magsisimula ang bayani natin na may full energy, ngunit bababa ng 20% ang ultimate damage sa turn na iyon  ","Dalam giliran pertama pertempuran, wira kita akan bermula dengan tenaga penuh tetapi kerosakan ultimate dikurangkan sebanyak 20% dalam giliran itu  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80082,,,TRUE,,,,
2001,101,,Our heroes' physical and magic attack +10%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +10%,Our heroes' physical and magic attack +10%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 10%  ,Serangan fisik dan sihir pahlawan kita +10%  ,Pisikal at magic na atake ng mga bayani natin +10%  ,Serangan fizikal dan sihir wira kami +10%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
2002,102,,Our heroes' physical and magic attack +10%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +10%,Our heroes' physical and magic attack +10%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 10%  ,Serangan fisik dan sihir pahlawan kita +10%  ,Pisikal at magic na atake ng mga bayani natin +10%  ,Serangan fizikal dan sihir wira kami +10%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
2003,103,,Our heroes' physical and magic attack +10%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +10%,Our heroes' physical and magic attack +10%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 10%  ,Serangan fisik dan sihir pahlawan kita +10%  ,Pisikal at magic na atake ng mga bayani natin +10%  ,Serangan fizikal dan sihir wira kami +10%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,10%,7,10%,,,,,,,,,,,,,,,,
2004,104,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2005,105,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2006,106,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2007,107,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2008,108,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2009,109,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2010,110,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2011,200,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2012,1111,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2013,1000,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2014,9999,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2015,999,,Our heroes' physical and magic attack +5%  ,Tấn công vật lý và phép của anh hùng của chúng tôi +5%,Our heroes' physical and magic attack +5%  ,พลังโจมตีกายภาพและเวทของฮีโร่ของเราจะเพิ่มขึ้น 5%  ,Serangan fisik dan sihir pahlawan kita +5%  ,Pisikal at magic na atake ng mga bayani natin +5%  ,Serangan fizikal dan sihir wira kami +5%  ,1,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,,,8,5%,7,5%,,,,,,,,,,,,,,,,
2221,12221,,"<Fire Force>: Each time dealing damage to an enemy, reduce their double damage by 8%, up to a maximum of 10% of the user's own value (<Dark Force> enhances this effect)  ","<Hỏa chi lực>: Mỗi lần gây sát thương cho kẻ địch, giảm 8% sát thương đôi của nó, tối đa không quá 10% của bản thân (<Ác chi lực> sẽ tăng cường hiệu ứng bổ sung)","<Fire Force>: Each time dealing damage to an enemy, reduce their double damage by 8%, up to a maximum of 10% of the user's own value (<Dark Force> enhances this effect)  ",<พลังไฟ>: ทุกครั้งที่สร้างความเสียหายให้ศัตรู ลดความเสียหายคู่ของศัตรูลง 8% สูงสุดไม่เกิน 10% ของค่าของตัวเอง (<พลังมืด> จะเพิ่มประสิทธิภาพเพิ่มเติม)  ,"<Kekuatan Api>: Setiap kali menyerang musuh, kurangi 8% damage ganda musuh, maksimal tidak lebih dari 10% dari nilai pengguna (<Kekuatan Gelap> meningkatkan efek ini)  ","<Lakas ng Apoy>: Sa bawat pag-atake sa kalaban, bawasan ang kanilang double damage ng 8%, hanggang sa maximum na 10% ng sariling halaga (<Lakas ng Kadiliman> nagpapahusay sa epektong ito)  ","<Kekuatan Api>: Setiap kali menyerang musuh, kurangkan 8% kerosakan berganda mereka, maksimum tidak melebihi 10% nilai sendiri (<Kekuatan Gelap> meningkatkan kesan ini)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80083,,,,,,,
2222,2221,,"<Water Force>: Each time dealing damage to an enemy, reduce their double defense by 8%, up to a maximum of 10% of the user's own value (<Dark Force> enhances this effect)  ","<Thủy chi lực>: Mỗi lần gây sát thương cho kẻ địch, giảm 8% phòng thủ đôi của nó, tối đa không quá 10% của bản thân (<Ác chi lực> sẽ tăng cường hiệu ứng bổ sung)","<Water Force>: Each time dealing damage to an enemy, reduce their double defense by 8%, up to a maximum of 10% of the user's own value (<Dark Force> enhances this effect)  ",<พลังน้ำ>: ทุกครั้งที่สร้างความเสียหายให้ศัตรู ลดการป้องกันคู่ของศัตรูลง 8% สูงสุดไม่เกิน 10% ของค่าของตัวเอง (<พลังมืด> จะเพิ่มประสิทธิภาพเพิ่มเติม)  ,"<Kekuatan Air>: Setiap kali menyerang musuh, kurangi 8% pertahanan ganda musuh, maksimal tidak lebih dari 10% dari nilai pengguna (<Kekuatan Gelap> meningkatkan efek ini)  ","<Lakas ng Tubig>: Sa bawat pag-atake sa kalaban, bawasan ang kanilang double defense ng 8%, hanggang sa maximum na 10% ng sariling halaga (<Lakas ng Kadiliman> nagpapahusay sa epektong ito)  ","<Kekuatan Air>: Setiap kali menyerang musuh, kurangkan 8% pertahanan berganda musuh, maksimum tidak melebihi 10% nilai sendiri (<Kekuatan Gelap> meningkatkan kesan ini)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_4.png,city/adventure/random_tower/icon/box_red.png,effect,4,,,,,,,,,,,,,,80084,,,,,,,
2223,2221,,"<Dark Force>: Enhances <Fire Force> and <Water Force>: When attacking and reducing double damage and double defense of the target, converts corresponding attribute amounts to the attacker; also with <Dark Force>, <Fire Force>, <Water Force>, the whole team gains 10% lifesteal  ","<Ác chi lực>: Tăng cường hiệu quả của <Hỏa chi lực><Thủy chi lực>: Khi tấn công và giảm sát thương đôi và phòng thủ đôi của mục tiêu, sẽ chuyển đổi số lượng thuộc tính tương ứng cho người tấn công, đồng thời có <Ác chi lực><Hỏa chi lực><Thủy chi lực>, toàn bộ đội ngũ của chúng tôi nhận thêm 10% hút máu","<Dark Force>: Enhances <Fire Force> and <Water Force>: When attacking and reducing double damage and double defense of the target, converts corresponding attribute amounts to the attacker; also with <Dark Force>, <Fire Force>, <Water Force>, the whole team gains 10% lifesteal  ",<พลังมืด>: เพิ่มประสิทธิภาพของ <พลังไฟ> และ <พลังน้ำ>: เมื่อโจมตีและลดความเสียหายคู่และการป้องกันคู่ของเป้าหมาย จะเปลี่ยนแปลงจำนวนค่าคุณลักษณะที่เกี่ยวข้องให้ผู้โจมตี และด้วย <พลังมืด><พลังไฟ><พลังน้ำ> ทีมทั้งหมดจะได้รับการดูดเลือดเพิ่ม 10%  ,"<Kekuatan Gelap>: Meningkatkan <Kekuatan Api> dan <Kekuatan Air>: Saat menyerang dan mengurangi damage ganda dan pertahanan ganda target, mengubah atribut yang sesuai ke penyerang; juga dengan <Kekuatan Gelap>, <Kekuatan Api>, <Kekuatan Air>, seluruh tim mendapat lifesteal 10%  ","<Lakas ng Kadiliman>: Pinapalakas ang <Lakas ng Apoy> at <Lakas ng Tubig>: Kapag umaatake at nagpapababa ng double damage at double defense ng target, kinokonvert ang kaukulang katangian sa umaatake; pati na rin sa <Lakas ng Kadiliman>, <Lakas ng Apoy>, <Lakas ng Tubig>, buong koponan ay nakakakuha ng 10% lifesteal  ","<Kekuatan Gelap>: Meningkatkan <Kekuatan Api> dan <Kekuatan Air>: Apabila menyerang dan mengurangkan kerosakan berganda dan pertahanan berganda sasaran, menukarkan atribut yang sepadan kepada penyerang; juga dengan <Kekuatan Gelap>, <Kekuatan Api>, <Kekuatan Air>, seluruh pasukan mendapat 10% lifesteal  ",,city/adventure/random_tower/icon/icon_xingxiangskill_8.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,,,,,,,,,,,,,,80085,,,,,,,
2224,12222,,"<Sunstone>: Before starting the action turn, recover 200 energy points (If combined with <Moonstone>, energy recovery speed increases by 30%)  ","<Nhật chi thạch>: Trước khi bắt đầu lượt hành động, hồi phục 200 điểm tức (Nếu có <Nhật Nguyệt chi thạch>, tốc độ hồi tức tăng 30%)","<Sunstone>: Before starting the action turn, recover 200 energy points (If combined with <Moonstone>, energy recovery speed increases by 30%)  ",<หินพระอาทิตย์>: ก่อนเริ่มต้นรอบการกระทำ ฟื้นฟูพลังงาน 200 จุด (ถ้ามี <หินพระจันทร์> จะเพิ่มความเร็วฟื้นฟูพลังงานขึ้น 30%)  ,"<Batu Matahari>: Sebelum memulai giliran aksi, pulihkan 200 poin energi (Jika digabung dengan <Batu Bulan>, kecepatan pemulihan energi meningkat 30%)  ","<Bato ng Araw>: Bago magsimula ang turn ng aksyon, bumalik ng 200 energy points (Kung may <Bato ng Buwan>, bumibilis ang pag-recover ng energy ng 30%)  ","<Batu Matahari>: Sebelum memulakan giliran tindakan, pulihkan 200 mata tenaga (Jika digabungkan dengan <Batu Bulan>, kelajuan pemulihan tenaga meningkat 30%)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,,,,,,,,,,,,,,80086,,,,,,,
2225,2222,,"<Moonstone>: After finishing the big turn, recover 10% of lost health (If combined with <Sunstone>, energy recovery speed increases by 30%)  ","<Nguyệt chi thạch>: Sau khi kết thúc lượt lớn, hồi phục 10% máu đã mất của bản thân (Nếu có <Nhật Nguyệt chi thạch>, tốc độ hồi tức tăng 30%)","<Moonstone>: After finishing the big turn, recover 10% of lost health (If combined with <Sunstone>, energy recovery speed increases by 30%)  ",<หินพระจันทร์>: หลังจากจบรอบใหญ่ ฟื้นฟูเลือดที่หายไป 10% ของตัวเอง (ถ้ามี <หินพระอาทิตย์> จะเพิ่มความเร็วฟื้นฟูพลังงานขึ้น 30%)  ,"<Batu Bulan>: Setelah menyelesaikan giliran besar, pulihkan 10% HP yang hilang (Jika digabung dengan <Batu Matahari>, kecepatan pemulihan energi meningkat 30%)  ","<Bato ng Buwan>: Pagkatapos ng malaking turn, mag-recover ng 10% ng nawalang HP (Kung may <Bato ng Araw>, bumibilis ang pag-recover ng energy ng 30%)  ","<Batu Bulan>: Selepas tamat giliran besar, pulihkan 10% HP yang hilang (Jika digabungkan dengan <Batu Matahari>, kelajuan pemulihan tenaga meningkat 30%)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,,,,,,,,,,,,,,80087,,,,,,,
2226,12223,,"<Rage Fire>: At the start of battle, all allies receive 100 energy points (Other effects like <Enrage, Fury, Rage Level, Rage Trigger, Berserk> each increase energy by 100 points)  ","<Nộ hỏa>: Khi bắt đầu trận đấu, toàn bộ đồng minh sẽ nhận 100 điểm tức (Các hiệu ứng khác như <Diễn nộ, Nộ kích, Cấp nộ, Kích nộ, Bạo nộ> mỗi hiệu ứng sẽ nâng cao 100 điểm tức)","<Rage Fire>: At the start of battle, all allies receive 100 energy points (Other effects like <Enrage, Fury, Rage Level, Rage Trigger, Berserk> each increase energy by 100 points)  ","<ไฟโกรธ>: เมื่อเริ่มต้นการต่อสู้ เพื่อนร่วมทีมทั้งหมดได้รับพลังงาน 100 จุด (ผลอื่น ๆ เช่น <โกรธจัด, โกรธรุนแรง, ระดับโกรธ, จุดกระตุ้นโกรธ, บ้าคลั่ง> แต่ละอย่างจะเพิ่มพลังงานอีก 100 จุด)  ","<Amarah Api>: Pada awal pertempuran, seluruh sekutu mendapat 100 poin energi (Efek lain seperti <Marah, Amarah, Level Amarah, Pemicu Amarah, Kegilaan> masing-masing menambah 100 poin energi)  ","<Galit ng Apoy>: Sa simula ng laban, lahat ng kakampi ay nakakakuha ng 100 energy points (Ibang epekto tulad ng <Galit, Poot, Antas ng Galit, Trigger ng Galit, Berserk> bawat isa ay nagdadagdag ng 100 energy points)  ","<Amarah Api>: Pada permulaan pertempuran, semua sekutu mendapat 100 mata tenaga (Kesan lain seperti <Amarah, Kemarahan, Tahap Amarah, Pencetus Amarah, Kegilaan> masing-masing menambah 100 mata tenaga)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80088,,,,,,,
2227,2223,,"<Enrage>: When receiving damage, gain 100 energy points (Can increase energy for <Rage Fire>)  ","<Diễn nộ>: Khi nhận sát thương, nhận 100 điểm tức (Có thể nâng cao điểm tức cho <Nộ hỏa>)","<Enrage>: When receiving damage, gain 100 energy points (Can increase energy for <Rage Fire>)  ",<โกรธจัด>: เมื่อได้รับความเสียหาย จะได้รับพลังงาน 100 จุด (สามารถเพิ่มพลังงานสำหรับ <ไฟโกรธ>)  ,"<Marah>: Saat menerima damage, dapatkan 100 poin energi (Dapat meningkatkan energi untuk <Amarah Api>)  ","<Galit>: Kapag tumanggap ng damage, makakakuha ng 100 energy points (Puwedeng magdagdag ng energy para sa <Galit ng Apoy>)  ","<Amarah>: Apabila menerima kerosakan, dapatkan 100 mata tenaga (Boleh meningkatkan tenaga untuk <Amarah Api>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect,4,,,,,,,,,,,,,,80089,,,TRUE,,,,
2228,2223,,"<Fury>: When our hero kills an enemy, recover 10% of own health and 200 energy points (Can increase energy for <Rage Fire>)  ","<Nộ kích>: Khi anh hùng của chúng tôi tiêu diệt kẻ địch, hồi phục 10% máu bản thân và 200 điểm tức (Có thể nâng cao điểm tức cho <Nộ hỏa>)","<Fury>: When our hero kills an enemy, recover 10% of own health and 200 energy points (Can increase energy for <Rage Fire>)  ",<โกรธรุนแรง>: เมื่อฮีโร่ของเราฆ่าศัตรู ฟื้นฟูเลือด 10% ของตัวเองและพลังงาน 200 จุด (สามารถเพิ่มพลังงานสำหรับ <ไฟโกรธ>)  ,"<Amarah>: Saat pahlawan kami membunuh musuh, pulihkan 10% HP dan 200 poin energi (Dapat meningkatkan energi untuk <Amarah Api>)  ","<Poot>: Kapag ang aming bayani ay pumatay ng kalaban, mag-recover ng 10% ng sariling HP at 200 energy points (Puwedeng magdagdag ng energy para sa <Galit ng Apoy>)  ","<Kemarahan>: Apabila wira kami membunuh musuh, pulihkan 10% HP dan 200 mata tenaga (Boleh meningkatkan tenaga untuk <Amarah Api>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect,4,,,,,,,,,,,,,,80090,,,TRUE,,,,
2229,2223,,"<Rage Level>: When our hero attacks, 30% chance to steal 100 energy points from the target (Can increase energy for <Rage Fire>)  ","<Cấp nộ>: Khi anh hùng của chúng tôi tấn công, có 30% khả năng cướp đi 100 điểm tức từ mục tiêu (Có thể nâng cao điểm tức cho <Nộ hỏa>)","<Rage Level>: When our hero attacks, 30% chance to steal 100 energy points from the target (Can increase energy for <Rage Fire>)  ",<ระดับโกรธ>: เมื่อฮีโร่ของเราโจมตี มีโอกาส 30% ที่จะขโมยพลังงาน 100 จุดจากเป้าหมาย (สามารถเพิ่มพลังงานสำหรับ <ไฟโกรธ>)  ,"<Tingkat Amarah>: Saat pahlawan kami menyerang, ada 30% peluang mencuri 100 poin energi dari target (Dapat meningkatkan energi untuk <Amarah Api>)  ","<Antas ng Galit>: Kapag ang aming bayani ay umaatake, may 30% chance na manakaw ng 100 energy points mula sa target (Puwedeng magdagdag ng energy para sa <Galit ng Apoy>)  ","<Tahap Amarah>: Apabila wira kami menyerang, ada 30% peluang mencuri 100 mata tenaga daripada sasaran (Boleh meningkatkan tenaga untuk <Amarah Api>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80091,,,TRUE,,,,
2230,2223,,<Rage Trigger>: Using small skills or normal attacks gain extra 100 energy points (Can increase energy for <Rage Fire>)  ,<Kích nộ>: Sử dụng kỹ năng nhỏ hoặc đánh thường nhận thêm 100 điểm tức (Có thể nâng cao điểm tức cho <Nộ hỏa>),<Rage Trigger>: Using small skills or normal attacks gain extra 100 energy points (Can increase energy for <Rage Fire>)  ,<จุดกระตุ้นโกรธ>: ใช้สกิลเล็กหรือโจมตีปกติจะได้รับพลังงานเพิ่ม 100 จุด (สามารถเพิ่มพลังงานสำหรับ <ไฟโกรธ>)  ,<Pemicu Amarah>: Menggunakan skill kecil atau serangan normal mendapat tambahan 100 poin energi (Dapat meningkatkan energi untuk <Amarah Api>)  ,<Trigger ng Galit>: Gumamit ng maliit na skill o normal attack upang makatanggap ng dagdag na 100 energy points (Puwedeng magdagdag ng energy para sa <Galit ng Apoy>)  ,<Pencetus Amarah>: Menggunakan skill kecil atau serangan biasa mendapat tambahan 100 mata tenaga (Boleh meningkatkan tenaga untuk <Amarah Api>)  ,,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80092,,,TRUE,,,,
2231,2223,,"<Berserk>: Using non-ultimate skills, each 1% energy provides 1% increased damage (Can increase energy for <Rage Fire>)  ","<Bạo nộ>: Sử dụng kỹ năng không phải là tuyệt kỹ, mỗi 1% tức sẽ cung cấp 1% tăng sát thương gây ra (Có thể nâng cao điểm tức cho <Nộ hỏa>)","<Berserk>: Using non-ultimate skills, each 1% energy provides 1% increased damage (Can increase energy for <Rage Fire>)  ",<บ้าคลั่ง>: ใช้สกิลที่ไม่ใช่สกิลสุดยอด แต่ละ 1% ของพลังงานจะเพิ่มความเสียหายที่สร้างขึ้น 1% (สามารถเพิ่มพลังงานสำหรับ <ไฟโกรธ>)  ,"<Kegilaan>: Menggunakan skill bukan ultimate, setiap 1% energi memberi 1% peningkatan damage (Dapat meningkatkan energi untuk <Amarah Api>)  ","<Berserk>: Gumamit ng skill na hindi ultimate, bawat 1% energy ay nagbibigay ng 1% dagdag na damage (Puwedeng magdagdag ng energy para sa <Galit ng Apoy>)  ","<Kegilaan>: Menggunakan skill yang bukan ultimate, setiap 1% tenaga memberikan 1% peningkatan kerosakan (Boleh meningkatkan tenaga untuk <Amarah Api>)  ",,city/adventure/random_tower/icon/icon_xingxiangskill_6.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,,,,,,,,,,,,,,80093,,,TRUE,,,,
