VariableName,levelStart,levelEnd,monsters1,monsters2,rangeFixs
Defaults,1,101,,,<>
ID,基准等级下限（大于等于）,基准等级上限（小于）,怪物队伍1(cardsID),怪物队伍2(cardsID),段位
2008,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<1;2>
2009,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<1;2>
2010,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<1;2>
2011,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<1;2>
2012,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<1;2>
2013,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<1;2>
2014,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<1;2>
2015,1,101,<2401;1941;1393;1231;721;263>,<3432;2683;7001;82;3673;2843>,<1;2>
2016,1,101,<2493;1951;1423;1241;771;393>,<3772;2843;44;692;7001;3432>,<1;2>
2017,1,101,<3021;2233;1503;1313;1231;572>,<13;3432;53;2683;44;3772>,<1;2>
2018,1,101,<3143;2401;1893;1393;1241;701>,<273;3772;82;2843;53;13>,<1;2>
2019,1,101,<3171;2493;1941;1423;1313;721>,<402;13;692;3432;82;273>,<1;2>
2020,1,101,<3303;3021;1951;1503;1393;771>,<493;273;2683;3772;692;402>,<1;2>
2021,1,101,<3353;3143;2233;1893;1423;1231>,<552;402;2843;13;2683;493>,<1;2>
2022,1,101,<3673;3171;2401;1941;1503;1241>,<793;493;3432;273;2843;552>,<1;2>
2023,1,101,<7001;3303;2493;1951;1893;1313>,<2013;552;3772;402;3432;793>,<1;2>
2024,1,101,<44;3353;3021;2233;1941;1393>,<2073;793;13;493;3772;2013>,<1;2>
2025,1,101,<53;3673;3143;2401;1951;1423>,<2593;2013;273;552;13;2073>,<1;2>
2026,1,101,<82;7001;3171;2493;2233;1503>,<2612;2073;402;793;273;2593>,<1;2>
2027,1,101,<692;44;3303;3021;2401;1893>,<2633;2593;493;2013;402;2612>,<1;2>
2028,1,101,<2683;53;3353;3143;2493;1941>,<2963;2612;552;2073;493;2633>,<1;2>
2029,1,101,<2843;82;3673;3171;3021;1951>,<3283;2633;793;2593;552;2963>,<1;2>
2030,1,101,<3432;692;7001;3303;3143;2233>,<3293;2963;2013;2612;793;3283>,<1;2>
2031,1,101,<3772;2683;44;3353;3171;2401>,<3342;3283;2073;2633;2013;3293>,<1;2>
2032,1,101,<13;2843;53;3673;3303;2493>,<3472;3293;2593;2963;2073;3342>,<1;2>
2033,1,101,<273;3432;82;7001;3353;3021>,<3511;3342;2612;3283;2593;3472>,<1;2>
2034,1,101,<402;3772;692;44;3673;3143>,<3683;3472;2633;3293;2612;3511>,<1;2>
2035,1,101,<493;13;2683;53;7001;3171>,<731;3511;2963;3342;2633;3683>,<1;2>
2036,1,101,<552;273;2843;82;44;3303>,<1221;3683;3283;3472;2963;731>,<1;2>
2037,1,101,<793;402;3432;692;53;3353>,<1903;731;3293;3511;3283;1221>,<1;2>
2038,1,101,<2013;493;3772;2683;82;3673>,<1931;1221;3342;3683;3293;1903>,<1;2>
2039,1,101,<2073;552;13;2843;692;7001>,<3543;1903;3472;731;3342;1931>,<1;2>
2040,1,101,<2593;793;273;3432;2683;44>,<163;1931;3511;1221;3472;3543>,<1;2>
2041,1,101,<2612;2013;402;3772;2843;53>,<242;3543;3683;1903;3511;163>,<1;2>
2042,1,101,<2633;2073;493;13;3432;82>,<333;163;731;1931;3683;242>,<1;2>
2043,1,101,<2963;2593;552;273;3772;692>,<503;242;1221;3543;731;333>,<1;2>
2044,1,101,<3283;2612;793;402;13;2683>,<593;333;1903;163;1221;503>,<1;2>
2045,1,101,<3293;2633;2013;493;273;2843>,<603;503;1931;242;1903;593>,<1;2>
2046,1,101,<3342;2963;2073;552;402;3432>,<611;593;3543;333;1931;603>,<1;2>
2047,1,101,<3472;3283;2593;793;493;3772>,<631;603;163;503;3543;611>,<1;2>
2048,1,101,<3511;3293;2612;2013;552;13>,<641;611;242;593;163;631>,<1;2>
2049,1,101,<3683;3342;2633;2073;793;273>,<712;631;333;603;242;641>,<1;2>
2050,1,101,<731;3472;2963;2593;2013;402>,<741;641;503;611;333;712>,<1;2>
2051,1,101,<1221;3511;3283;2612;2073;493>,<863;712;593;631;503;741>,<1;2>
2052,1,101,<1903;3683;3293;2633;2593;552>,<883;741;603;641;593;863>,<1;2>
2053,1,101,<1931;731;3342;2963;2612;793>,<1082;863;611;712;603;883>,<1;2>
2054,1,101,<3543;1221;3472;3283;2633;2013>,<1293;883;631;741;611;1082>,<1;2>
2055,1,101,<163;1903;3511;3293;2963;2073>,<1612;1082;641;863;631;1293>,<1;2>
2056,1,101,<242;1931;3683;3342;3283;2593>,<2033;1293;712;883;641;1612>,<1;2>
2057,1,101,<333;3543;731;3472;3293;2612>,<972;1612;741;1082;712;2033>,<1;2>
2058,1,101,<503;163;1221;3511;3342;2633>,<1032;2033;863;1293;741;972>,<1;2>
2059,1,101,<593;242;1903;3683;3472;2963>,<1071;972;883;1612;863;1032>,<1;2>
2060,1,101,<603;333;1931;731;3511;3283>,<1253;1032;1082;2033;883;1071>,<1;2>
2061,1,101,<611;503;3543;1221;3683;3293>,<1303;1071;1293;972;1082;1253>,<1;2>
2062,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<1;2>
2063,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<1;2>
2064,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<1;2>
2065,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<1;2>
2066,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<1;2>
2067,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<1;2>
2068,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<1;2>
2069,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<1;2>
2070,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<1;2>
2071,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<1;2>
2072,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<1;2>
2073,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<1;2>
2074,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<1;2>
2075,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<1;2>
2076,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<1;2>
2077,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<1;2>
2078,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<1;2>
2079,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<1;2>
2080,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<1;2>
2081,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<1;2>
2082,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<1;2>
2083,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<1;2>
2084,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<1;2>
2085,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<1;2>
2086,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<1;2>
2087,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<1;2>
2088,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<1;2>
2089,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<1;2>
2090,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<1;2>
2091,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<1;2>
2092,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<1;2>
2093,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<1;2>
2094,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<1;2>
2095,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<1;2>
2096,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<1;2>
2097,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<1;2>
2098,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<1;2>
2099,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<1;2>
2100,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<1;2>
2101,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<1;2>
2102,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<1;2>
2103,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<1;2>
2104,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<1;2>
2105,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<1;2>
2106,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<1;2>
2107,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<1;2>
2108,1,101,<2401;1941;1393;1231;721;263>,<3432;2683;7001;82;3673;2843>,<1;2>
2109,1,101,<2493;1951;1423;1241;771;393>,<3772;2843;44;692;7001;3432>,<1;2>
2110,1,101,<3021;2233;1503;1313;1231;572>,<13;3432;53;2683;44;3772>,<1;2>
2111,1,101,<3143;2401;1893;1393;1241;701>,<273;3772;82;2843;53;13>,<1;2>
2112,1,101,<3171;2493;1941;1423;1313;721>,<402;13;692;3432;82;273>,<1;2>
2113,1,101,<3303;3021;1951;1503;1393;771>,<493;273;2683;3772;692;402>,<1;2>
2114,1,101,<3353;3143;2233;1893;1423;1231>,<552;402;2843;13;2683;493>,<1;2>
2115,1,101,<3673;3171;2401;1941;1503;1241>,<793;493;3432;273;2843;552>,<1;2>
2116,1,101,<7001;3303;2493;1951;1893;1313>,<2013;552;3772;402;3432;793>,<1;2>
2117,1,101,<44;3353;3021;2233;1941;1393>,<2073;793;13;493;3772;2013>,<1;2>
2118,1,101,<53;3673;3143;2401;1951;1423>,<2593;2013;273;552;13;2073>,<1;2>
2119,1,101,<82;7001;3171;2493;2233;1503>,<2612;2073;402;793;273;2593>,<1;2>
2120,1,101,<692;44;3303;3021;2401;1893>,<2633;2593;493;2013;402;2612>,<1;2>
2121,1,101,<2683;53;3353;3143;2493;1941>,<2963;2612;552;2073;493;2633>,<1;2>
2122,1,101,<2843;82;3673;3171;3021;1951>,<3283;2633;793;2593;552;2963>,<1;2>
2123,1,101,<3432;692;7001;3303;3143;2233>,<3293;2963;2013;2612;793;3283>,<1;2>
2124,1,101,<3772;2683;44;3353;3171;2401>,<3342;3283;2073;2633;2013;3293>,<1;2>
2125,1,101,<13;2843;53;3673;3303;2493>,<3472;3293;2593;2963;2073;3342>,<1;2>
2126,1,101,<273;3432;82;7001;3353;3021>,<3511;3342;2612;3283;2593;3472>,<1;2>
2127,1,101,<402;3772;692;44;3673;3143>,<3683;3472;2633;3293;2612;3511>,<1;2>
2128,1,101,<493;13;2683;53;7001;3171>,<731;3511;2963;3342;2633;3683>,<1;2>
2129,1,101,<552;273;2843;82;44;3303>,<1221;3683;3283;3472;2963;731>,<1;2>
2130,1,101,<793;402;3432;692;53;3353>,<1903;731;3293;3511;3283;1221>,<1;2>
2131,1,101,<2013;493;3772;2683;82;3673>,<1931;1221;3342;3683;3293;1903>,<1;2>
2132,1,101,<2073;552;13;2843;692;7001>,<3543;1903;3472;731;3342;1931>,<1;2>
2133,1,101,<2593;793;273;3432;2683;44>,<163;1931;3511;1221;3472;3543>,<1;2>
2134,1,101,<2612;2013;402;3772;2843;53>,<242;3543;3683;1903;3511;163>,<1;2>
2135,1,101,<2633;2073;493;13;3432;82>,<333;163;731;1931;3683;242>,<1;2>
2136,1,101,<2963;2593;552;273;3772;692>,<503;242;1221;3543;731;333>,<1;2>
2137,1,101,<3283;2612;793;402;13;2683>,<593;333;1903;163;1221;503>,<1;2>
2138,1,101,<3293;2633;2013;493;273;2843>,<603;503;1931;242;1903;593>,<1;2>
2139,1,101,<3342;2963;2073;552;402;3432>,<611;593;3543;333;1931;603>,<1;2>
2140,1,101,<3472;3283;2593;793;493;3772>,<631;603;163;503;3543;611>,<1;2>
2141,1,101,<3511;3293;2612;2013;552;13>,<641;611;242;593;163;631>,<1;2>
2142,1,101,<3683;3342;2633;2073;793;273>,<712;631;333;603;242;641>,<1;2>
2143,1,101,<731;3472;2963;2593;2013;402>,<741;641;503;611;333;712>,<1;2>
2144,1,101,<1221;3511;3283;2612;2073;493>,<863;712;593;631;503;741>,<1;2>
2145,1,101,<1903;3683;3293;2633;2593;552>,<883;741;603;641;593;863>,<1;2>
2146,1,101,<1931;731;3342;2963;2612;793>,<1082;863;611;712;603;883>,<1;2>
2147,1,101,<3543;1221;3472;3283;2633;2013>,<1293;883;631;741;611;1082>,<1;2>
2148,1,101,<163;1903;3511;3293;2963;2073>,<1612;1082;641;863;631;1293>,<1;2>
2149,1,101,<242;1931;3683;3342;3283;2593>,<2033;1293;712;883;641;1612>,<1;2>
2150,1,101,<333;3543;731;3472;3293;2612>,<972;1612;741;1082;712;2033>,<1;2>
2151,1,101,<503;163;1221;3511;3342;2633>,<1032;2033;863;1293;741;972>,<1;2>
2152,1,101,<593;242;1903;3683;3472;2963>,<1071;972;883;1612;863;1032>,<1;2>
2153,1,101,<603;333;1931;731;3511;3283>,<1253;1032;1082;2033;883;1071>,<1;2>
2154,1,101,<611;503;3543;1221;3683;3293>,<1303;1071;1293;972;1082;1253>,<1;2>
2155,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<1;2>
2156,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<1;2>
2157,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<1;2>
2158,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<1;2>
2159,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<1;2>
2160,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<1;2>
2161,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<1;2>
2162,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<1;2>
2163,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<1;2>
2164,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<1;2>
2165,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<1;2>
2166,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<1;2>
2167,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<1;2>
2168,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<1;2>
2169,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<1;2>
2170,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<1;2>
2171,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<1;2>
2172,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<1;2>
2173,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<1;2>
2174,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<1;2>
2175,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<1;2>
2176,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<1;2>
2177,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<1;2>
2178,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<1;2>
2179,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<1;2>
2180,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<1;2>
2181,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<1;2>
2182,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<1;2>
2183,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<1;2>
2184,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<1;2>
2185,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<1;2>
2186,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<1;2>
2187,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<1;2>
2188,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<1;2>
2189,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<1;2>
2190,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<1;2>
2191,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<1;2>
2192,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<1;2>
2193,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<1;2>
2194,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<1;2>
2195,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<1;2>
2196,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<1;2>
2197,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<1;2>
2198,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<1;2>
2199,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<1;2>
2200,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<1;2>
