VariableName,name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath,desc_en
10008,Trái tim chính nghĩa,,2,,Khi Lucario có mặt sẽ có xác suất nhất định kích hoạt: đồng minh dùng kỹ năng nhỏ có 40% xác suất kích hoạt kỹ năng nhỏ; dùng tuyệt kỹ có 20% xác suất kích hoạt tuyệt kỹ,1,10001,,,<4011008>,,1,12242,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10009,Long uy,,2,,Khi Salamence có mặt sẽ có xác suất nhất định kích hoạt: hiệu ứng xé rách khi tấn công sẽ thành 3 tầng,1,10001,,,<4011009>,,1,11893,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10010,Vững như núi,,2,,Khi Metagross có mặt sẽ có xác suất nhất định kích hoạt: khi tấn công có 50% xác suất khiêu khích 1 đơn vị ngẫu nhiên trong 1 lượt,1,10001,,,<4011010>,,1,11903,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10011,Cộng hưởng côn trùng,,2,,Khi Volcarona có mặt sẽ có xác suất nhất định kích hoạt: đồng đội hàng trước vĩnh viễn có hiệu ứng 【Áo lửa mặt trời】,1,10001,,,<4011011>,,1,13152,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10012,Pháo đài độc châm,,2,,Khi Toxapex có mặt sẽ có xác suất nhất định kích hoạt: khi tấn công có 50% xác suất khiêu khích 1 đơn vị ngẫu nhiên trong 1 lượt,1,10001,,,<4011012>,,1,13772,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10013,Lá chém,,2,,"Khi Sceptile có mặt sẽ có xác suất nhất định kích hoạt: sau khi hành động có 35% xác suất vào trạng thái tàng hình, nếu đã tàng hình thì nhận thêm 1 lượt 【lạnh lùng】",1,10001,,,<4011013>,,1,11293,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10014,Phản nghịch,,2,,Khi Serperior có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận chắc chắn trói buộc ngẫu nhiên 1 mục tiêu phe địch trong 2 lượt,1,10001,,,<4011014>,,1,12473,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10015,Bắn tỉa,,2,,Khi Decidueye có mặt sẽ có xác suất nhất định kích hoạt: sau khi hạ gục mục tiêu sẽ lập tức đầy nộ khí,1,10001,,,<4011015>,,1,13663,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10016,Lửa mạnh,,2,,Khi Blaziken có mặt sẽ có xác suất nhất định kích hoạt: trong 3 lượt đầu ra trận tăng thêm 35% tỷ lệ bạo kích,1,10001,,,<4011016>,,1,11303,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10017,Dòng nước bẩn,,2,,Khi Swampert có mặt sẽ có xác suất nhất định kích hoạt: khi tấn công kèm theo hiệu ứng mù,1,10001,,,<4011017>,,1,11313,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10018,Thuật phân thân nước,,2,,"Khi Greninja có mặt sẽ có xác suất nhất định kích hoạt: kỹ năng nhỏ giảm hồi chiêu 1 lượt, và chắc chắn làm choáng mục tiêu bị tấn công",1,10001,,,<4011018>,,1,13303,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10019,Sơn lở đất nứt,,2,,"Khi Tyranitar có mặt sẽ có xác suất nhất định kích hoạt: sau khi dùng tuyệt kỹ, kết thúc 2 lượt lớn tiếp theo sẽ hồi 15% máu tối đa và 200 điểm nộ khí",1,10001,,,<4011019>,,1,11253,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10020,Điện từ lực,,2,,Khi Magnezone có mặt sẽ có xác suất nhất định kích hoạt: mỗi lần dùng tuyệt kỹ sẽ nhận thêm 1 đến 2 tầng sát thương tự hủy,1,10001,,,<4011020>,,1,10333,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10021,Sát long,,2,,"Khi Azumarill có mặt sẽ có xác suất nhất định kích hoạt: nếu phe địch có tướng hệ Rồng, mỗi lượt lớn Azumarill được hành động thêm 1 lần",1,10001,,,<4011021>,,1,10893,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10022,Bỏ trốn,,2,,"Khi Caterpie có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận trói toàn bộ phe địch trong 1 lượt, mỗi lần hành động có 50% xác suất trói 1 đơn vị ngẫu nhiên",1,10001,,,<4011022>,,1,10031,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10023,Nảy mầm,,2,,"Khi Venusaur có mặt sẽ có xác suất nhất định kích hoạt: mỗi lần hành động sẽ gắn hiệu ứng 【Hạt giống ký sinh】 cho 2 đơn vị đồng minh ngẫu nhiên, duy trì 3 lượt",1,10001,,,<4011023>,,1,10003,1,10,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
10024,Hương chữa lành,,2,,Khi Meganium có mặt sẽ có xác suất nhất định kích hoạt: trước mỗi lượt lớn tăng 50% kháng bạo và tỷ lệ chống đỡ,1,10001,,,<4011024>,,1,10783,1,10,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
10025,Bảo hộ bằng dây leo,,2,,Khi Torterra có mặt sẽ có xác suất nhất định kích hoạt: trước mỗi lượt lớn tăng 50% kháng bạo và tỷ lệ chống đỡ,1,10001,,,<4011025>,,1,12013,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10026,Giáp gai,,2,,Khi Chesnaught có mặt sẽ có xác suất nhất định kích hoạt: trước mỗi lượt lớn tăng 50% kháng bạo và tỷ lệ chống đỡ,1,10001,,,<4011026>,,1,13283,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10027,Thiêu đốt,,2,,"Khi Charizard có mặt sẽ có xác suất nhất định kích hoạt: trước lượt hành động sẽ đốt cháy ngẫu nhiên 1 mục tiêu phe địch, cuối lượt lớn gây sát thương đặc biệt bằng 80% công phép bản thân lên các đơn vị đang cháy",1,10001,,,<4011027>,,1,10013,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10028,Bùng cháy,,2,,Khi Typhlosion có mặt sẽ có xác suất nhất định kích hoạt: chắc chắn kích hoạt hiệu ứng đánh liên tiếp,1,10001,,,<4011028>,,1,10793,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10029,Xuyên thấu hỏa,,2,,Khi Emboar có mặt sẽ có xác suất nhất định kích hoạt: sau khi tiêu diệt mục tiêu được hành động thêm 1 lượt và nhận thêm 10% sát thương cộng thêm (tối đa cộng dồn 5 lần),1,10001,,,<4011029>,,1,12483,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10030,Trái tim ma,,2,,Khi Delphox có mặt sẽ có xác suất nhất định kích hoạt: sau mỗi lượt hành động sẽ chuyển 20% công phép của 2 đơn vị phe địch mạnh nhất sang cho 2 đơn vị công phép cao nhất phe ta,1,10001,,,<4011030>,,1,13293,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10031,Lũ dữ,,2,,Khi Blastoise có mặt sẽ có xác suất nhất định kích hoạt: khóa nộ khí của mục tiêu trong 1 lượt,1,10001,,,<4011031>,,1,10023,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10032,Xé nát,,2,,Khi Feraligatr có mặt sẽ có xác suất nhất định kích hoạt: kết thúc mỗi lượt lớn gây debuff ngẫu nhiên lên phe địch,1,10001,,,<4011032>,,1,10803,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10033,Chịu đựng,,2,,Khi Empoleon có mặt sẽ có xác suất nhất định kích hoạt: tốc độ hồi nộ cực nhanh,1,10001,,,<4011033>,,1,12033,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10034,Thân thể băng giá,,2,,Khi Rồng Băng có mặt sẽ có xác suất nhất định kích hoạt: mỗi lượt giảm 10% máu của mục tiêu,1,10001,,,<4011034>,,1,13502,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10035,Tiếng ồn,,2,,Khi Exploud có mặt sẽ có xác suất nhất định kích hoạt: sát thương tuyệt kỹ cực cao,1,10001,,,<4011035>,,1,11443,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10036,Trái tim đá quý,,2,,Khi Starmie có mặt sẽ có xác suất nhất định kích hoạt: tăng lượng hồi phục,1,10001,,,<4011036>,,1,10552,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10037,Ẩn thân ánh sáng,,2,,Khi Latias có mặt sẽ có xác suất nhất định kích hoạt: máu càng thấp thì sát thương càng cao,1,10001,,,<4011037>,,1,11941,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10038,Ẩn thân ánh sáng,,2,,Khi Latios có mặt sẽ có xác suất nhất định kích hoạt: hồi nộ khí sau khi chết,1,10001,,,<4011038>,,1,11951,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10039,Mewtwo (Siêu mộng),,2,,Khi Mewtwo có mặt sẽ có xác suất nhất định kích hoạt: tăng tỷ lệ khống chế,1,10001,,,<4011039>,,1,10761,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10040,Phượng hoàng hồi sinh,,2,,Khi Ho-oh có mặt sẽ có xác suất nhất định kích hoạt: lượt thứ hai toàn đội có khiên,1,10001,,,<4011040>,,1,11271,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10041,Huyết mạch cổ đại,,2,,Khi Groudon có mặt sẽ có xác suất nhất định kích hoạt: toàn đội phản đòn 30%,1,10001,,,<4011041>,,1,11971,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10042,Khe hở thời gian,,2,,Khi Dialga có mặt sẽ có xác suất nhất định kích hoạt: sau khi chết gây sát thương tự hủy,1,10001,,,<4011042>,,1,12351,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10043,Không gian ẩn giấu,,2,,Khi Palkia có mặt sẽ có xác suất nhất định kích hoạt: có xác suất rất cao biến hình,1,10001,,,<4011043>,,1,12361,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10044,Hạt giống bó hoa,,2,,Khi Shaymin có mặt sẽ có xác suất nhất định kích hoạt: ẩn thân 1 lượt (mỗi đơn vị xác suất riêng),1,10001,,,<4011044>,,1,12441,1,5,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
10045,Bá chủ bầu trời,,2,,Khi Rayquaza có mặt sẽ có xác suất nhất định kích hoạt: né tránh 1 lượt (mỗi đơn vị xác suất riêng),1,10001,,,<4011045>,,1,11981,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10046,Nảy mầm,,2,,Khi Mega Venusaur có mặt sẽ có xác suất nhất định kích hoạt: cuối mỗi lượt lớn hồi 10% máu bản thân,1,10001,,,<4011046>,,1,20004,1,10,,activity/brave_challenge/xz_icon/icon_yztz_jx.png,
10047,Cơn giận rồng lửa,,2,,"Khi Mega Charizard X có mặt sẽ có xác suất nhất định kích hoạt: đầu mỗi lượt lớn thiêu đốt hàng trước phe địch, duy trì 2 lượt",1,10001,,,<4011047>,,1,20014,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10048,Bùng cháy,,2,,Khi Mega Charizard Y có mặt sẽ có xác suất nhất định kích hoạt: giảm 10% miễn sát thương của mục tiêu trong 2 lượt,1,10001,,,<4011048>,,1,20015,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10049,Lũ dữ,,2,,"Khi Mega Blastoise có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận hàng trước phe ta nhận hiệu ứng Thủy Độn, tăng 10% miễn sát thương cuối trong 2 lượt",1,10001,,,<4011049>,,1,20024,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10050,Nhanh nhẹn,,2,,"Khi Pidgeot có mặt sẽ có xác suất nhất định kích hoạt: vĩnh viễn tăng 15% tốc độ và 15% chí mạng cho hàng sau phe ta, duy trì 2 lượt",1,10001,,,<4011050>,,1,20053,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10051,Dễ thương,,2,,Khi Raichu có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận làm tê liệt ngẫu nhiên 1 tướng địch trong 3 lượt,1,10001,,,<4011051>,,1,20093,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10052,Bảo hộ phép thuật,,2,,Khi Clefable có mặt sẽ có xác suất nhất định kích hoạt: tăng 20% kháng hiệu ứng xấu cho hàng trước phe ta,1,10001,,,<4011052>,,1,20133,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10053,Phản đòn gây mê,,2,,Khi Wigglytuff có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận gây ngủ ngẫu nhiên 1 tướng địch trong 3 lượt,1,10001,,,<4011053>,,1,20153,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10054,Chất độc xúc tác,,2,,Khi Crobat có mặt sẽ có xác suất nhất định kích hoạt: hàng sau phe ta khi tấn công sẽ gây hiệu ứng trúng độc 3 lượt,1,10001,,,<4011054>,,1,20163,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10055,Điều khiển tâm linh,,2,,Khi Mega Alakazam có mặt sẽ có xác suất nhất định kích hoạt: tất cả đơn vị hàng sau phe ta tăng 20% tỷ lệ khống chế và tốc độ,1,10001,,,<4011055>,,1,20264,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10056,Trái tim không khuất phục,,2,,Khi Machamp có mặt sẽ có xác suất nhất định kích hoạt: chuyển 200% chỉ số phòng thủ thành công vật lý và công phép,1,10001,,,<4011056>,,1,20273,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10057,Tham ăn,,2,,Khi Victreebel có mặt sẽ có xác suất nhất định kích hoạt: hàng sau phe ta khi tấn công sẽ hút 20% máu của mục tiêu,1,10001,,,<4011057>,,1,20283,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10058,Đá lở,,2,,Khi Golem có mặt sẽ có xác suất nhất định kích hoạt: khi đơn vị hàng trước phe ta tử trận sẽ gây sát thương bằng 200% tổng công vật lý và phép lên toàn bộ địch,1,10001,,,<4011058>,,1,20303,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10059,Khiếp sợ,,2,,Khi Gengar có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận khiến toàn bộ địch sợ hãi 1 lượt,1,10001,,,<4011059>,,1,20393,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10060,Kẻ trộm giấc mơ,,2,,Khi Mega Gengar có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận nguyền rủa toàn bộ địch 1 lượt,1,10001,,,<4011060>,,1,20394,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10061,Đá cứng,,2,,"Khi Rhyperior có mặt sẽ có xác suất nhất định kích hoạt: mỗi khi đồng đội hàng trước tấn công sẽ tăng 20% phòng thủ vật lý cho bản thân, tối đa 3 tầng",1,10001,,,<4011061>,,1,20493,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10062,Bão lửa,,2,,"Khi Magmortar có mặt sẽ có xác suất nhất định kích hoạt: trong 3 lượt lớn đầu tiên, thiêu đốt hàng trước phe địch 3 tầng",1,10001,,,<4011062>,,1,20603,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10063,Rồng nhanh,,2,,Khi Dragonite có mặt sẽ có xác suất nhất định kích hoạt: kèm hiệu ứng đánh liên tục,1,10001,,,<4011063>,,1,20753,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10064,Chúc phúc,,2,,Khi Togekiss có mặt sẽ có xác suất nhất định kích hoạt: tăng 10% kháng hiệu ứng xấu và miễn khống chế cho toàn đội,1,10001,,,<4011064>,,1,20863,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10065,Kích hoạt điện năng,,2,,Khi Ampharos có mặt sẽ có xác suất nhất định kích hoạt: sau khi tấn công tăng 200 điểm nộ khí cho đơn vị xung quanh,1,10001,,,<4011065>,,1,20883,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10066,Kích hoạt điện năng,,2,,Khi Mega Ampharos có mặt sẽ có xác suất nhất định kích hoạt: mỗi khi đồng đội tấn công sẽ hồi 100 điểm nộ khí cho các đơn vị xung quanh,1,10001,,,<4011066>,,1,20884,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10067,Tâm linh kích động,,2,,"Khi Gardevoir có mặt sẽ có xác suất nhất định kích hoạt: trong 2 lượt đầu sau khi ra trận, chắc chắn mê hoặc thêm 1 đơn vị địch trong 1 lượt",1,10001,,,<4011067>,,1,21393,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10068,Lưỡi dao hỗn loạn,,2,,Khi Gallade có mặt sẽ có xác suất nhất định kích hoạt: có 20% xác suất tiêu diệt lập tức mục tiêu đang bị khống chế,1,10001,,,<4011068>,,1,21394,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10069,Sức mạnh hoang dã,,2,,Khi Slaking có mặt sẽ có xác suất nhất định kích hoạt: khi đang ngủ sẽ không thể bị chọn làm mục tiêu tấn công,1,10001,,,<4011069>,,1,21423,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10070,Hố đen vực sâu,,2,,Khi Dusknoir có mặt sẽ có xác suất nhất định kích hoạt: khi ra trận hút 1 mục tiêu vào hố đen trong 1 lượt,1,10001,,,<4011070>,,1,21813,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10071,Phản đòn băng giá,,2,,Khi Walrein có mặt sẽ có xác suất nhất định kích hoạt: phản đòn thêm 20% sát thương nhận vào lên toàn bộ địch,1,10001,,,<4011071>,,1,21863,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10072,Ý chí bền bỉ,,2,,Khi Luxray có mặt sẽ có xác suất nhất định kích hoạt: khi bị kỹ năng chủ động tấn công sẽ tăng công vật lý cho toàn đội phe ta,1,10001,,,<4011072>,,1,22073,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10073,Cơn thịnh nộ của rồng,,2,,Khi Garchomp có mặt sẽ có xác suất nhất định kích hoạt: bản thân miễn nhiễm 1 lần sát thương chí mạng,1,10001,,,<4011073>,,1,22233,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10074,Thức tỉnh băng giá,,2,,Khi Mega Abomasnow có mặt sẽ có xác suất nhất định kích hoạt: khiến băng giá của địch không thể bị phá vỡ,1,10001,,,<4011074>,,1,22303,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10075,Thủ hộ bằng đá,,2,,Khi Stonjourner có mặt sẽ có xác suất nhất định kích hoạt: đồng đội khi lần đầu dùng tuyệt kỹ sẽ tăng 30% sát thương tuyệt kỹ,1,10001,,,<4011075>,,1,22593,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fy.png,
10076,Khí chất xương cứng,,2,,Khi Conkeldurr có mặt sẽ có xác suất nhất định kích hoạt: mỗi lần tấn công kèm sát thương chuẩn bằng 10% máu tối đa của bản thân,1,10001,,,<4011076>,,1,22633,1,10,,activity/brave_challenge/xz_icon/icon_yztz_kz.png,
10077,Linh cảm côn trùng,,2,,Khi Scolipede có mặt sẽ có xác suất nhất định kích hoạt: có 10% xác suất tiêu diệt lập tức mục tiêu đang trúng độc,1,10001,,,<4011077>,,1,22683,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10078,Răng nanh bóng tối,,2,,Khi Krookodile có mặt sẽ có xác suất nhất định kích hoạt: tất cả kỹ năng kèm thêm 50% hiệu quả mù trong 2 lượt,1,10001,,,<4011078>,,1,22723,1,10,,activity/brave_challenge/xz_icon/icon_yztz_gj.png,
10079,Xoắn không gian,,2,,Khi Gothitelle có mặt sẽ có xác suất nhất định kích hoạt: khiến địch tấn công hàng trước phe ta tiếp theo bị kéo vào Không Gian Méo,1,10001,,,<4011079>,,1,22843,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
10080,Nhân đôi băng đá vụn,,2,,Khi Vanilluxe có mặt sẽ có xác suất nhất định kích hoạt: hàng trước phe ta có khả năng phản xạ hiệu ứng xấu,1,10001,,,<4011080>,,1,22873,1,10,,activity/brave_challenge/xz_icon/icon_yztz_fz.png,
