VariableName,_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
500341,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500351,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500352,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500371,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500372,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500381,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500382,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500391,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500392,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500393,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500394,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500401,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500402,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500451,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500452,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500461,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500462,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500463,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500464,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500471,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500472,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500481,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500482,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500491,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500492,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500493,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500501,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500502,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500503,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500541,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500542,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500551,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500552,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500571,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500572,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500574,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500591,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500592,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500593,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500601,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500602,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500603,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500631,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500641,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500691,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500692,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500701,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500711,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500712,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500721,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500731,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500741,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500751,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500752,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500753,,44,Gru,101,,,,,,,,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500761,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500771,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500781,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500782,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500783,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500791,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500792,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500793,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500801,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500802,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500803,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500861,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500862,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500863,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500881,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500882,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500883,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500884,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500891,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500892,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500893,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501031,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501032,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501071,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501081,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501082,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501171,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501172,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501221,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501231,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501241,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501251,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501252,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501253,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501261,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501271,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501291,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501292,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501293,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501301,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501302,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501303,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501311,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501312,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501313,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501314,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501351,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501352,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501353,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501391,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501392,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501393,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501394,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501396,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501421,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501422,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501423,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501441,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501442,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501443,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501501,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501502,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501503,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501611,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501612,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501771,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501801,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501802,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501811,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501812,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501813,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501841,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501851,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501852,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501853,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501861,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501862,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501863,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501891,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501892,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501893,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501901,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501902,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501903,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501911,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501921,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501931,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501941,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501951,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501961,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501971,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501981,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501982,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501991,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502011,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502012,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502013,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502031,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502032,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502033,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502071,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502072,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502073,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502231,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502232,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502233,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502241,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502242,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502271,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502272,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502301,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502302,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502303,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502351,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502361,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502381,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502391,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502401,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502431,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502441,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502442,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502471,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502472,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502473,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502481,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502482,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502483,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502591,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502592,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502593,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502611,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502612,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502631,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502632,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502633,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502681,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502682,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502683,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502721,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502722,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502723,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502821,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502822,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502841,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502842,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502843,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502871,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502872,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502873,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502891,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502921,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502922,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502923,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502924,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502961,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502962,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502963,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502991,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502992,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502993,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503001,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503002,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503003,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503011,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503012,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503021,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503141,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503142,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503143,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503151,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503152,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503161,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503171,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503181,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503211,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503221,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503241,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503251,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503261,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503281,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503282,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503283,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503291,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503292,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503293,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503301,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503302,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503303,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503341,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503342,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503351,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503352,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503353,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503411,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503412,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503413,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503431,,13,Mario,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503432,,44,Gru,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503471,,53,Batman,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
