VariableName,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
4666,1007,166,100,{2103=2},{941=1;2103=5},,
4667,1007,167,100,{902=5},{602=5},,
4668,1007,168,100,{850=150},{502=1;851=75},,
4669,1007,169,100,{520=1},{520=1},,
4670,1007,170,100,{rmb=100},{rmb=200},1,<1;2>
4671,1007,171,100,{503=1},{519=1},,
4672,1007,172,100,{14=15},{515=2;talent_point=3},,
4673,1007,173,100,{5000=25},{930=25},,
4674,1007,174,100,{451=60},{502=2;452=30},,
4675,1007,175,100,{gold=500000},{gold=1000000},,
4676,1007,176,100,{2103=3},{941=1;2103=5},,
4677,1007,177,100,{902=5},{602=5},,
4678,1007,178,100,{850=150},{502=2;851=75},,
4679,1007,179,100,{520=1},{4000=100},,
4680,1007,180,100,{6255=25},{6255=50;604=30},1,<1;2;3>
4681,1007,181,100,{503=1},{519=1},,
4682,1007,182,100,{14=15},{515=2;talent_point=2},,
4683,1007,183,100,{5000=25},{930=25},,
4684,1007,184,100,{451=60},{502=1;452=30},,
4685,1007,185,100,{gold=500000},{gold=1000000},,
4686,1007,186,100,{2103=2},{941=1;2103=5},,
4687,1007,187,100,{902=5},{602=5},,
4688,1007,188,100,{850=150},{502=1;851=75},,
4689,1007,189,100,{520=1},{520=1},,
4690,1007,190,100,{rmb=100},{rmb=200},1,<1;2>
4691,1007,191,100,{503=1},{519=1},,
4692,1007,192,100,{14=15},{515=2;talent_point=3},,
4693,1007,193,100,{5000=25},{930=25},,
4694,1007,194,100,{451=60},{502=2;452=30},,
4695,1007,195,100,{gold=500000},{gold=1000000},,
4696,1007,196,100,{2103=3},{941=1;2103=5},,
4697,1007,197,100,{902=5},{602=5},,
4698,1007,198,100,{850=150},{502=2;851=75},,
4699,1007,199,100,{520=1},{4000=100},,
4700,1007,200,100,{502=50},{502=50;gold=10000000},1,<1;2;3>
4701,1007,201,100,{503=1},{519=1},,
4702,1007,202,100,{14=15},{515=2;talent_point=2},,
4703,1007,203,100,{5000=25},{930=25},,
4704,1007,204,100,{451=60},{502=1;452=30},,
4705,1007,205,100,{gold=500000},{gold=1000000},,
4706,1007,206,100,{2103=2},{941=1;2103=5},,
4707,1007,207,100,{902=5},{602=5},,
4708,1007,208,100,{850=150},{502=1;851=75},,
4709,1007,209,100,{520=1},{520=1},,
4710,1007,210,100,{rmb=100},{rmb=200},1,<1;2>
4711,1007,211,100,{503=1},{519=1},,
4712,1007,212,100,{14=15},{515=2;talent_point=3},,
4713,1007,213,100,{5000=25},{930=25},,
4714,1007,214,100,{451=60},{502=2;452=30},,
4715,1007,215,100,{gold=500000},{gold=1000000},,
4716,1007,216,100,{2103=3},{941=1;2103=5},,
4717,1007,217,100,{902=5},{602=5},,
4718,1007,218,100,{850=150},{502=2;851=75},,
4719,1007,219,100,{520=1},{4000=100},,
4720,1007,220,100,{502=2},{521=2},1,<1;2>
4721,1007,221,100,{503=1},{519=1},,
4722,1007,222,100,{14=15},{515=2;talent_point=2},,
4723,1007,223,100,{5000=25},{930=25},,
4724,1007,224,100,{451=60},{502=1;452=30},,
4725,1007,225,100,{gold=500000},{gold=1000000},,
4726,1007,226,100,{2103=2},{941=1;2103=5},,
4727,1007,227,100,{902=5},{602=5},,
4728,1007,228,100,{850=150},{502=1;851=75},,
4729,1007,229,100,{520=1},{520=1},,
4730,1007,230,100,{rmb=100},{rmb=200},1,<1;2>
4731,1007,231,100,{503=1},{519=1},,
4732,1007,232,100,{14=15},{515=2;talent_point=3},,
4733,1007,233,100,{5000=25},{930=25},,
4734,1007,234,100,{451=60},{502=2;452=30},,
4735,1007,235,100,{gold=500000},{gold=1000000},,
4736,1007,236,100,{2103=3},{941=1;2103=5},,
4737,1007,237,100,{902=5},{602=5},,
4738,1007,238,100,{850=150},{502=2;851=75},,
4739,1007,239,100,{520=1},{4000=100},,
4740,1007,240,100,{502=2},{521=2},1,<1;2>
4741,1007,241,100,{503=1},{519=1},,
4742,1007,242,100,{14=15},{515=2;talent_point=2},,
4743,1007,243,100,{5000=25},{930=25},,
4744,1007,244,100,{451=60},{502=1;452=30},,
4745,1007,245,100,{gold=500000},{gold=1000000},,
4746,1007,246,100,{2103=2},{941=1;2103=5},,
4747,1007,247,100,{902=5},{602=5},,
4748,1007,248,100,{850=150},{502=1;851=75},,
4749,1007,249,100,{520=1},{520=1},,
4750,1007,250,100,{rmb=100},{rmb=200},1,<1;2>
4751,1007,251,100,{503=1},{519=1},,
4752,1007,252,100,{14=15},{515=2;talent_point=3},,
4753,1007,253,100,{5000=25},{930=25},,
4754,1007,254,100,{451=60},{502=2;452=30},,
4755,1007,255,100,{gold=500000},{gold=1000000},,
4756,1007,256,100,{2103=3},{941=1;2103=5},,
4757,1007,257,100,{902=5},{602=5},,
4758,1007,258,100,{850=150},{502=2;851=75},,
4759,1007,259,100,{520=1},{4000=100},,
4760,1007,260,100,{502=2},{521=2},1,<1;2>
4761,1007,261,100,{503=1},{519=1},,
4762,1007,262,100,{14=15},{515=2;talent_point=2},,
4763,1007,263,100,{5000=25},{930=25},,
4764,1007,264,100,{451=60},{502=1;452=30},,
4765,1007,265,100,{gold=500000},{gold=1000000},,
4766,1007,266,100,{2103=2},{941=1;2103=5},,
4767,1007,267,100,{902=5},{602=5},,
4768,1007,268,100,{850=150},{502=1;851=75},,
4769,1007,269,100,{520=1},{520=1},,
4770,1007,270,100,{rmb=100},{rmb=200},1,<1;2>
4771,1007,271,100,{503=1},{519=1},,
4772,1007,272,100,{14=15},{515=2;talent_point=3},,
4773,1007,273,100,{5000=25},{930=25},,
4774,1007,274,100,{451=60},{502=2;452=30},,
4775,1007,275,100,{gold=500000},{gold=1000000},,
4776,1007,276,100,{2103=3},{941=1;2103=5},,
4777,1007,277,100,{902=5},{602=5},,
4778,1007,278,100,{850=150},{502=2;851=75},,
4779,1007,279,100,{520=1},{4000=100},,
4780,1007,280,100,{502=2},{521=2},1,<1;2>
4781,1007,281,100,{503=1},{519=1},,
4782,1007,282,100,{14=15},{515=2;talent_point=2},,
4783,1007,283,100,{5000=25},{930=25},,
4784,1007,284,100,{451=60},{502=1;452=30},,
4785,1007,285,100,{gold=500000},{gold=1000000},,
4786,1007,286,100,{2103=2},{941=1;2103=5},,
4787,1007,287,100,{902=5},{602=5},,
4788,1007,288,100,{850=150},{502=1;851=75},,
4789,1007,289,100,{520=1},{520=1},,
4790,1007,290,100,{rmb=100},{rmb=200},1,<1;2>
4791,1007,291,100,{503=1},{519=1},,
4792,1007,292,100,{14=15},{515=2;talent_point=3},,
4793,1007,293,100,{5000=25},{930=25},,
4794,1007,294,100,{451=60},{502=2;452=30},,
4795,1007,295,100,{gold=500000},{gold=1000000},,
4796,1007,296,100,{2103=3},{941=1;2103=5},,
4797,1007,297,100,{902=5},{602=5},,
4798,1007,298,100,{850=150},{502=2;851=75},,
4799,1007,299,100,{520=1},{4000=100},,
4800,1007,300,100,{502=2},{521=2},1,<1;2>
4801,1007,301,100,{503=1},{519=1},,
4802,1007,302,100,{14=15},{515=2;talent_point=2},,
4803,1007,303,100,{5000=25},{930=25},,
4804,1007,304,100,{451=60},{502=1;452=30},,
4805,1007,305,100,{gold=500000},{gold=1000000},,
4806,1007,306,100,{2103=2},{941=1;2103=5},,
4807,1007,307,100,{902=5},{602=5},,
4808,1007,308,100,{850=150},{502=1;851=75},,
4809,1007,309,100,{520=1},{520=1},,
4810,1007,310,100,{rmb=100},{rmb=200},1,<1;2>
4811,1007,311,100,{503=1},{519=1},,
4812,1007,312,100,{14=15},{515=2;talent_point=3},,
4813,1007,313,100,{5000=25},{930=25},,
4814,1007,314,100,{451=60},{502=2;452=30},,
4815,1007,315,100,{gold=500000},{gold=1000000},,
4816,1007,316,100,{2103=3},{941=1;2103=5},,
4817,1007,317,100,{902=5},{602=5},,
4818,1007,318,100,{850=150},{502=2;851=75},,
4819,1007,319,100,{520=1},{4000=100},,
4820,1007,320,100,{502=2},{521=2},1,<1;2>
4821,1007,321,100,{503=1},{519=1},,
4822,1007,322,100,{14=15},{515=2;talent_point=2},,
4823,1007,323,100,{5000=25},{930=25},,
4824,1007,324,100,{451=60},{502=1;452=30},,
4825,1007,325,100,{gold=500000},{gold=1000000},,
4826,1007,326,100,{2103=2},{941=1;2103=5},,
4827,1007,327,100,{902=5},{602=5},,
4828,1007,328,100,{850=150},{502=1;851=75},,
4829,1007,329,100,{520=1},{520=1},,
4830,1007,330,100,{rmb=100},{rmb=200},1,<1;2>
4831,1007,331,100,{503=1},{519=1},,
4832,1007,332,100,{14=15},{515=2;talent_point=3},,
4833,1007,333,100,{5000=25},{930=25},,
4834,1007,334,100,{451=60},{502=2;452=30},,
4835,1007,335,100,{gold=500000},{gold=1000000},,
4836,1007,336,100,{2103=3},{941=1;2103=5},,
4837,1007,337,100,{902=5},{602=5},,
4838,1007,338,100,{850=150},{502=2;851=75},,
4839,1007,339,100,{520=1},{4000=100},,
4840,1007,340,100,{502=2},{521=2},1,<1;2>
4841,1007,341,100,{503=1},{519=1},,
4842,1007,342,100,{14=15},{515=2;talent_point=2},,
4843,1007,343,100,{5000=25},{930=25},,
4844,1007,344,100,{451=60},{502=1;452=30},,
4845,1007,345,100,{gold=500000},{gold=1000000},,
4846,1007,346,100,{2103=2},{941=1;2103=5},,
4847,1007,347,100,{902=5},{602=5},,
4848,1007,348,100,{850=150},{502=1;851=75},,
4849,1007,349,100,{520=1},{520=1},,
4850,1007,350,100,{rmb=100},{rmb=200},1,<1;2>
4851,1007,351,100,{503=1},{519=1},,
4852,1007,352,100,{14=15},{515=2;talent_point=3},,
4853,1007,353,100,{5000=25},{930=25},,
4854,1007,354,100,{451=60},{502=2;452=30},,
4855,1007,355,100,{gold=500000},{gold=1000000},,
4856,1007,356,100,{2103=3},{941=1;2103=5},,
4857,1007,357,100,{902=5},{602=5},,
4858,1007,358,100,{850=150},{502=2;851=75},,
4859,1007,359,100,{520=1},{4000=100},,
4860,1007,360,100,{502=2},{521=2},1,<1;2>
4861,1007,361,100,{503=1},{519=1},,
4862,1007,362,100,{14=15},{515=2;talent_point=2},,
4863,1007,363,100,{5000=25},{930=25},,
4864,1007,364,100,{451=60},{502=1;452=30},,
4865,1007,365,100,{gold=500000},{gold=1000000},,
4866,1007,366,100,{2103=2},{941=1;2103=5},,
4867,1007,367,100,{902=5},{602=5},,
4868,1007,368,100,{850=150},{502=1;851=75},,
4869,1007,369,100,{520=1},{520=1},,
4870,1007,370,100,{rmb=100},{rmb=200},1,<1;2>
4871,1007,371,100,{503=1},{519=1},,
4872,1007,372,100,{14=15},{515=2;talent_point=3},,
4873,1007,373,100,{5000=25},{930=25},,
4874,1007,374,100,{451=60},{502=2;452=30},,
4875,1007,375,100,{gold=500000},{gold=1000000},,
4876,1007,376,100,{2103=3},{941=1;2103=5},,
4877,1007,377,100,{902=5},{602=5},,
4878,1007,378,100,{850=150},{502=2;851=75},,
4879,1007,379,100,{520=1},{4000=100},,
4880,1007,380,100,{502=2},{521=2},1,<1;2>
4881,1007,381,100,{503=1},{519=1},,
4882,1007,382,100,{14=15},{515=2;talent_point=2},,
4883,1007,383,100,{5000=25},{930=25},,
4884,1007,384,100,{451=60},{502=1;452=30},,
4885,1007,385,100,{gold=500000},{gold=1000000},,
4886,1007,386,100,{2103=2},{941=1;2103=5},,
4887,1007,387,100,{902=5},{602=5},,
4888,1007,388,100,{850=150},{502=1;851=75},,
4889,1007,389,100,{520=1},{520=1},,
4890,1007,390,100,{rmb=100},{rmb=200},1,<1;2>
4891,1007,391,100,{503=1},{519=1},,
4892,1007,392,100,{14=15},{515=2;talent_point=3},,
4893,1007,393,100,{5000=25},{930=25},,
4894,1007,394,100,{451=60},{502=2;452=30},,
4895,1007,395,100,{gold=500000},{gold=1000000},,
4896,1007,396,100,{2103=3},{941=1;2103=5},,
4897,1007,397,100,{902=5},{602=5},,
4898,1007,398,100,{850=150},{502=2;851=75},,
4899,1007,399,100,{520=1},{4000=100},,
4900,1007,400,100,{502=2},{521=2},1,<1;2>
5001,1008,1,100,{2075=1},{rmb=980;519=2},,
5002,1008,2,100,{14=15},{515=2;talent_point=2},,
5003,1008,3,100,{5000=25},{930=25},,
5004,1008,4,100,{451=60},{502=1;452=30},,
5005,1008,5,100,{gold=500000},{gold=1000000},,
5006,1008,6,100,{2103=2},{941=1;2103=5},,
5007,1008,7,100,{902=5},{602=5},,
5008,1008,8,100,{850=150},{502=1;851=75},,
5009,1008,9,100,{520=1},{520=1},,
5010,1008,10,100,{rmb=100},{rmb=200},1,<1;2>
5011,1008,11,100,{503=1},{519=1},,
5012,1008,12,100,{14=15},{515=2;talent_point=3},,
5013,1008,13,100,{5000=25},{930=25},,
5014,1008,14,100,{451=60},{502=2;452=30},,
5015,1008,15,100,{gold=500000},{gold=1000000},,
5016,1008,16,100,{2103=3},{941=1;2103=5},,
5017,1008,17,100,{902=5},{602=5},,
5018,1008,18,100,{850=150},{502=2;851=75},,
5019,1008,19,100,{520=1},{4000=100},,
5020,1008,20,100,{6256=5},{501=3;6256=10},1,<1;2;3>
5021,1008,21,100,{503=1},{519=1},,
5022,1008,22,100,{14=15},{515=2;talent_point=2},,
5023,1008,23,100,{5000=25},{930=25},,
5024,1008,24,100,{451=60},{502=1;452=30},,
5025,1008,25,100,{gold=500000},{gold=1000000},,
5026,1008,26,100,{2103=2},{941=1;2103=5},,
5027,1008,27,100,{902=5},{602=5},,
5028,1008,28,100,{850=150},{502=1;851=75},,
5029,1008,29,100,{520=1},{520=1},,
5030,1008,30,100,{rmb=100},{rmb=200},1,<1;2>
5031,1008,31,100,{503=1},{519=1},,
5032,1008,32,100,{14=15},{515=2;talent_point=3},,
5033,1008,33,100,{5000=25},{930=25},,
5034,1008,34,100,{451=60},{502=2;452=30},,
5035,1008,35,100,{gold=500000},{gold=1000000},,
5036,1008,36,100,{2103=3},{941=1;2103=5},,
5037,1008,37,100,{902=5},{602=5},,
5038,1008,38,100,{850=150},{502=2;851=75},,
5039,1008,39,100,{520=1},{4000=100},,
5040,1008,40,100,{2475=1},{2240=1;503=10},1,<1;2;3>
5041,1008,41,100,{503=1},{519=1},,
5042,1008,42,100,{14=15},{515=2;talent_point=2},,
5043,1008,43,100,{5000=25},{930=25},,
5044,1008,44,100,{451=60},{502=1;452=30},,
5045,1008,45,100,{gold=500000},{gold=1000000},,
5046,1008,46,100,{2103=2},{941=1;2103=5},,
5047,1008,47,100,{902=5},{602=5},,
5048,1008,48,100,{850=150},{502=1;851=75},,
5049,1008,49,100,{520=1},{520=1},,
5050,1008,50,100,{rmb=100},{rmb=200},1,<1;2>
5051,1008,51,100,{503=1},{519=1},,
5052,1008,52,100,{14=15},{515=2;talent_point=3},,
5053,1008,53,100,{5000=25},{930=25},,
5054,1008,54,100,{451=60},{502=2;452=30},,
5055,1008,55,100,{gold=500000},{gold=1000000},,
5056,1008,56,100,{2103=3},{941=1;2103=5},,
5057,1008,57,100,{902=5},{602=5},,
5058,1008,58,100,{850=150},{502=2;851=75},,
5059,1008,59,100,{520=1},{4000=100},,
5060,1008,60,100,{6256=10},{502=5;6256=20},1,<1;2;3>
5061,1008,61,100,{503=1},{519=1},,
5062,1008,62,100,{14=15},{515=2;talent_point=2},,
5063,1008,63,100,{5000=25},{930=25},,
5064,1008,64,100,{451=60},{502=1;452=30},,
5065,1008,65,100,{gold=500000},{gold=1000000},,
5066,1008,66,100,{2103=2},{941=1;2103=5},,
5067,1008,67,100,{902=5},{602=5},,
5068,1008,68,100,{850=150},{502=1;851=75},,
5069,1008,69,100,{520=1},{520=1},,
5070,1008,70,100,{rmb=100},{rmb=200},1,<1;2>
5071,1008,71,100,{503=1},{519=1},,
5072,1008,72,100,{14=15},{515=2;talent_point=3},,
5073,1008,73,100,{5000=25},{930=25},,
5074,1008,74,100,{451=60},{502=2;452=30},,
5075,1008,75,100,{gold=500000},{gold=1000000},,
5076,1008,76,100,{2103=3},{941=1;2103=5},,
5077,1008,77,100,{902=5},{602=5},,
5078,1008,78,100,{850=150},{502=2;851=75},,
5079,1008,79,100,{520=1},{4000=100},,
5080,1008,80,100,{527=5},{6050=1;527=10},1,<1;2;3>
5081,1008,81,100,{503=1},{519=1},,
5082,1008,82,100,{14=15},{515=2;talent_point=2},,
5083,1008,83,100,{5000=25},{930=25},,
5084,1008,84,100,{451=60},{502=1;452=30},,
5085,1008,85,100,{gold=500000},{gold=1000000},,
5086,1008,86,100,{2103=2},{941=1;2103=5},,
5087,1008,87,100,{902=5},{602=5},,
5088,1008,88,100,{850=150},{502=1;851=75},,
5089,1008,89,100,{520=1},{520=1},,
5090,1008,90,100,{rmb=100},{rmb=200},1,<1;2>
5091,1008,91,100,{503=1},{519=1},,
5092,1008,92,100,{14=15},{515=2;talent_point=3},,
5093,1008,93,100,{5000=25},{930=25},,
5094,1008,94,100,{451=60},{502=2;452=30},,
5095,1008,95,100,{gold=500000},{gold=1000000},,
5096,1008,96,100,{2103=3},{941=1;2103=5},,
5097,1008,97,100,{902=5},{602=5},,
5098,1008,98,100,{850=150},{502=2;851=75},,
5099,1008,99,100,{520=1},{4000=100},,
5100,1008,100,100,{6256=15},{6256=30;gold=5000000},1,<1;2;3>
5101,1008,101,100,{503=1},{519=1},,
5102,1008,102,100,{14=15},{515=2;talent_point=2},,
5103,1008,103,100,{5000=25},{930=25},,
5104,1008,104,100,{451=60},{502=1;452=30},,
5105,1008,105,100,{gold=500000},{gold=1000000},,
5106,1008,106,100,{2103=2},{941=1;2103=5},,
5107,1008,107,100,{902=5},{602=5},,
5108,1008,108,100,{850=150},{502=1;851=75},,
5109,1008,109,100,{520=1},{520=1},,
5110,1008,110,100,{rmb=100},{rmb=200},1,<1;2>
5111,1008,111,100,{503=1},{519=1},,
5112,1008,112,100,{14=15},{515=2;talent_point=3},,
5113,1008,113,100,{5000=25},{930=25},,
5114,1008,114,100,{451=60},{502=2;452=30},,
5115,1008,115,100,{gold=500000},{gold=1000000},,
5116,1008,116,100,{2103=3},{941=1;2103=5},,
5117,1008,117,100,{902=5},{602=5},,
5118,1008,118,100,{850=150},{502=2;851=75},,
5119,1008,119,100,{520=1},{4000=100},,
5120,1008,120,100,{527=5},{6050=1;527=10},1,<1;2;3>
5121,1008,121,100,{503=1},{519=1},,
5122,1008,122,100,{14=15},{515=2;talent_point=2},,
5123,1008,123,100,{5000=25},{930=25},,
5124,1008,124,100,{451=60},{502=1;452=30},,
5125,1008,125,100,{gold=500000},{gold=1000000},,
5126,1008,126,100,{2103=2},{941=1;2103=5},,
5127,1008,127,100,{902=5},{602=5},,
5128,1008,128,100,{850=150},{502=1;851=75},,
5129,1008,129,100,{520=1},{520=1},,
5130,1008,130,100,{rmb=100},{rmb=200},1,<1;2>
5131,1008,131,100,{503=1},{519=1},,
5132,1008,132,100,{14=15},{515=2;talent_point=3},,
5133,1008,133,100,{5000=25},{930=25},,
5134,1008,134,100,{451=60},{502=2;452=30},,
5135,1008,135,100,{gold=500000},{gold=1000000},,
5136,1008,136,100,{2103=3},{941=1;2103=5},,
5137,1008,137,100,{902=5},{602=5},,
5138,1008,138,100,{850=150},{502=2;851=75},,
5139,1008,139,100,{520=1},{4000=100},,
5140,1008,140,100,{6256=20},{501=3;6256=40},1,<1;2;3>
5141,1008,141,100,{503=1},{519=1},,
5142,1008,142,100,{14=15},{515=2;talent_point=2},,
5143,1008,143,100,{5000=25},{930=25},,
5144,1008,144,100,{451=60},{502=1;452=30},,
5145,1008,145,100,{gold=500000},{gold=1000000},,
5146,1008,146,100,{2103=2},{941=1;2103=5},,
5147,1008,147,100,{902=5},{602=5},,
5148,1008,148,100,{850=150},{502=1;851=75},,
5149,1008,149,100,{520=1},{520=1},,
5150,1008,150,100,{rmb=100},{rmb=200},1,<1;2>
5151,1008,151,100,{503=1},{519=1},,
5152,1008,152,100,{14=15},{515=2;talent_point=3},,
5153,1008,153,100,{5000=25},{930=25},,
5154,1008,154,100,{451=60},{502=2;452=30},,
5155,1008,155,100,{gold=500000},{gold=1000000},,
5156,1008,156,100,{2103=3},{941=1;2103=5},,
5157,1008,157,100,{902=5},{602=5},,
5158,1008,158,100,{850=150},{502=2;851=75},,
5159,1008,159,100,{520=1},{4000=100},,
5160,1008,160,100,{942=1},{942=1;2103=50},1,<1;2;3>
5161,1008,161,100,{503=1},{519=1},,
5162,1008,162,100,{14=15},{515=2;talent_point=2},,
5163,1008,163,100,{5000=25},{930=25},,
5164,1008,164,100,{451=60},{502=1;452=30},,
5165,1008,165,100,{gold=500000},{gold=1000000},,
5166,1008,166,100,{2103=2},{941=1;2103=5},,
5167,1008,167,100,{902=5},{602=5},,
5168,1008,168,100,{850=150},{502=1;851=75},,
5169,1008,169,100,{520=1},{520=1},,
5170,1008,170,100,{rmb=100},{rmb=200},1,<1;2>
5171,1008,171,100,{503=1},{519=1},,
5172,1008,172,100,{14=15},{515=2;talent_point=3},,
5173,1008,173,100,{5000=25},{930=25},,
5174,1008,174,100,{451=60},{502=2;452=30},,
5175,1008,175,100,{gold=500000},{gold=1000000},,
5176,1008,176,100,{2103=3},{941=1;2103=5},,
5177,1008,177,100,{902=5},{602=5},,
5178,1008,178,100,{850=150},{502=2;851=75},,
5179,1008,179,100,{520=1},{4000=100},,
5180,1008,180,100,{6256=25},{6256=50;604=30},1,<1;2;3>
5181,1008,181,100,{503=1},{519=1},,
5182,1008,182,100,{14=15},{515=2;talent_point=2},,
5183,1008,183,100,{5000=25},{930=25},,
5184,1008,184,100,{451=60},{502=1;452=30},,
5185,1008,185,100,{gold=500000},{gold=1000000},,
5186,1008,186,100,{2103=2},{941=1;2103=5},,
5187,1008,187,100,{902=5},{602=5},,
5188,1008,188,100,{850=150},{502=1;851=75},,
5189,1008,189,100,{520=1},{520=1},,
5190,1008,190,100,{rmb=100},{rmb=200},1,<1;2>
5191,1008,191,100,{503=1},{519=1},,
5192,1008,192,100,{14=15},{515=2;talent_point=3},,
5193,1008,193,100,{5000=25},{930=25},,
5194,1008,194,100,{451=60},{502=2;452=30},,
5195,1008,195,100,{gold=500000},{gold=1000000},,
5196,1008,196,100,{2103=3},{941=1;2103=5},,
5197,1008,197,100,{902=5},{602=5},,
5198,1008,198,100,{850=150},{502=2;851=75},,
5199,1008,199,100,{520=1},{4000=100},,
5200,1008,200,100,{502=50},{502=50;gold=10000000},1,<1;2;3>
5201,1008,201,100,{503=1},{519=1},,
5202,1008,202,100,{14=15},{515=2;talent_point=2},,
5203,1008,203,100,{5000=25},{930=25},,
5204,1008,204,100,{451=60},{502=1;452=30},,
5205,1008,205,100,{gold=500000},{gold=1000000},,
5206,1008,206,100,{2103=2},{941=1;2103=5},,
5207,1008,207,100,{902=5},{602=5},,
5208,1008,208,100,{850=150},{502=1;851=75},,
5209,1008,209,100,{520=1},{520=1},,
5210,1008,210,100,{rmb=100},{rmb=200},1,<1;2>
5211,1008,211,100,{503=1},{519=1},,
5212,1008,212,100,{14=15},{515=2;talent_point=3},,
5213,1008,213,100,{5000=25},{930=25},,
5214,1008,214,100,{451=60},{502=2;452=30},,
5215,1008,215,100,{gold=500000},{gold=1000000},,
5216,1008,216,100,{2103=3},{941=1;2103=5},,
5217,1008,217,100,{902=5},{602=5},,
5218,1008,218,100,{850=150},{502=2;851=75},,
5219,1008,219,100,{520=1},{4000=100},,
5220,1008,220,100,{502=2},{521=2},1,<1;2>
5221,1008,221,100,{503=1},{519=1},,
5222,1008,222,100,{14=15},{515=2;talent_point=2},,
5223,1008,223,100,{5000=25},{930=25},,
5224,1008,224,100,{451=60},{502=1;452=30},,
5225,1008,225,100,{gold=500000},{gold=1000000},,
5226,1008,226,100,{2103=2},{941=1;2103=5},,
5227,1008,227,100,{902=5},{602=5},,
5228,1008,228,100,{850=150},{502=1;851=75},,
5229,1008,229,100,{520=1},{520=1},,
5230,1008,230,100,{rmb=100},{rmb=200},1,<1;2>
5231,1008,231,100,{503=1},{519=1},,
5232,1008,232,100,{14=15},{515=2;talent_point=3},,
5233,1008,233,100,{5000=25},{930=25},,
5234,1008,234,100,{451=60},{502=2;452=30},,
5235,1008,235,100,{gold=500000},{gold=1000000},,
5236,1008,236,100,{2103=3},{941=1;2103=5},,
5237,1008,237,100,{902=5},{602=5},,
5238,1008,238,100,{850=150},{502=2;851=75},,
5239,1008,239,100,{520=1},{4000=100},,
5240,1008,240,100,{502=2},{521=2},1,<1;2>
5241,1008,241,100,{503=1},{519=1},,
5242,1008,242,100,{14=15},{515=2;talent_point=2},,
5243,1008,243,100,{5000=25},{930=25},,
5244,1008,244,100,{451=60},{502=1;452=30},,
5245,1008,245,100,{gold=500000},{gold=1000000},,
5246,1008,246,100,{2103=2},{941=1;2103=5},,
5247,1008,247,100,{902=5},{602=5},,
5248,1008,248,100,{850=150},{502=1;851=75},,
5249,1008,249,100,{520=1},{520=1},,
5250,1008,250,100,{rmb=100},{rmb=200},1,<1;2>
5251,1008,251,100,{503=1},{519=1},,
5252,1008,252,100,{14=15},{515=2;talent_point=3},,
5253,1008,253,100,{5000=25},{930=25},,
5254,1008,254,100,{451=60},{502=2;452=30},,
5255,1008,255,100,{gold=500000},{gold=1000000},,
5256,1008,256,100,{2103=3},{941=1;2103=5},,
5257,1008,257,100,{902=5},{602=5},,
5258,1008,258,100,{850=150},{502=2;851=75},,
5259,1008,259,100,{520=1},{4000=100},,
5260,1008,260,100,{502=2},{521=2},1,<1;2>
5261,1008,261,100,{503=1},{519=1},,
5262,1008,262,100,{14=15},{515=2;talent_point=2},,
5263,1008,263,100,{5000=25},{930=25},,
5264,1008,264,100,{451=60},{502=1;452=30},,
5265,1008,265,100,{gold=500000},{gold=1000000},,
5266,1008,266,100,{2103=2},{941=1;2103=5},,
5267,1008,267,100,{902=5},{602=5},,
5268,1008,268,100,{850=150},{502=1;851=75},,
5269,1008,269,100,{520=1},{520=1},,
5270,1008,270,100,{rmb=100},{rmb=200},1,<1;2>
5271,1008,271,100,{503=1},{519=1},,
5272,1008,272,100,{14=15},{515=2;talent_point=3},,
5273,1008,273,100,{5000=25},{930=25},,
5274,1008,274,100,{451=60},{502=2;452=30},,
5275,1008,275,100,{gold=500000},{gold=1000000},,
5276,1008,276,100,{2103=3},{941=1;2103=5},,
5277,1008,277,100,{902=5},{602=5},,
5278,1008,278,100,{850=150},{502=2;851=75},,
5279,1008,279,100,{520=1},{4000=100},,
5280,1008,280,100,{502=2},{521=2},1,<1;2>
5281,1008,281,100,{503=1},{519=1},,
5282,1008,282,100,{14=15},{515=2;talent_point=2},,
5283,1008,283,100,{5000=25},{930=25},,
5284,1008,284,100,{451=60},{502=1;452=30},,
5285,1008,285,100,{gold=500000},{gold=1000000},,
5286,1008,286,100,{2103=2},{941=1;2103=5},,
5287,1008,287,100,{902=5},{602=5},,
5288,1008,288,100,{850=150},{502=1;851=75},,
5289,1008,289,100,{520=1},{520=1},,
5290,1008,290,100,{rmb=100},{rmb=200},1,<1;2>
5291,1008,291,100,{503=1},{519=1},,
5292,1008,292,100,{14=15},{515=2;talent_point=3},,
5293,1008,293,100,{5000=25},{930=25},,
5294,1008,294,100,{451=60},{502=2;452=30},,
5295,1008,295,100,{gold=500000},{gold=1000000},,
5296,1008,296,100,{2103=3},{941=1;2103=5},,
5297,1008,297,100,{902=5},{602=5},,
5298,1008,298,100,{850=150},{502=2;851=75},,
5299,1008,299,100,{520=1},{4000=100},,
5300,1008,300,100,{502=2},{521=2},1,<1;2>
5301,1008,301,100,{503=1},{519=1},,
5302,1008,302,100,{14=15},{515=2;talent_point=2},,
5303,1008,303,100,{5000=25},{930=25},,
5304,1008,304,100,{451=60},{502=1;452=30},,
5305,1008,305,100,{gold=500000},{gold=1000000},,
5306,1008,306,100,{2103=2},{941=1;2103=5},,
5307,1008,307,100,{902=5},{602=5},,
