VariableName,vip,taskParam,huodongID,award,taskType,taskSpecialParam,desc,desc_vn
1302,,600,1013,{930=30;gold=100000;2102=3;503=5},22,,Deposit 600 gold coins.,Deposit 600 gold coins.
1303,,980,1013,{gold=120000;901=20;501=1;2102=3},22,,Deposit 980 gold coins.,Deposit 980 gold coins.
1304,,1980,1013,{card={id=1241};902=30;gold=140000;2102=3},22,,Deposit 1980 gold coins.,Deposit 1980 gold coins.
1305,,3280,1013,{502=15;gold=160000;501=3;2103=1},22,,Top up 3280 Diamond.,Top up 3280 Diamond.
1306,,6480,1013,{14=20;gold=180000;21241=50;2103=1},22,,Top up 6480 Diamond.,Top up 6480 Diamond.
1307,,9680,1013,{14=20;212=1;gold=200000;222=1},22,,Top up 9680 Diamond.,Top up 9680 Diamond.
1308,,12000,1013,{14=30;gold=220000;21241=100;2103=2},22,,Top up 12000 Diamond.,Top up 12000 Diamond.
1309,,15000,1013,{14=50;gold=250000;202=1;232=1},22,,Top up 15000 Diamond.,Top up 15000 Diamond.
1310,,20000,1013,{14=50;942=1;gold=300000;21241=100},22,,Top up 20000 Diamond.,Top up 20000 Diamond.
1311,,25000,1013,{502=50;gold=500000;14=50;902=50},22,,Top up 25000 Diamond.,Top up 25000 Diamond.
1321,,60,1014,{14=10;gold=60000;5000=20;rmb=60},22,,Top up 60 Diamond.,Top up 60 Diamond.
1322,,300,1014,{14=10;gold=80000;901=20;2102=3},22,,Top up 300 Diamond.,Top up 300 Diamond.
1323,,600,1014,{14=10;gold=100000;501=2;2102=3},22,,Top up 600 Diamond.,Top up 600 Diamond.
1324,,1280,1014,{14=15;gold=120000;519=10;2102=3},22,,Top up 980 Diamond.,Top up 980 Diamond.
1325,,1980,1014,{502=10;19=10;14=15;gold=140000},22,,Top up 1980 Diamond.,Top up 1980 Diamond.
1326,,3280,1014,{14=20;gold=160000;519=10;2103=1},22,,Top up 3280 Diamond.,Top up 3280 Diamond.
1327,,6480,1014,{14=20;card={id=1231};gold=180000;2103=1},22,,Top up 6480 Diamond.,Top up 6480 Diamond.
1328,,9680,1014,{14=20;gold=200000;223=1;213=1},22,,Top up 9680 Diamond.,Top up 9680 Diamond.
1329,,12000,1014,{14=30;gold=220000;21231=100;2103=2},22,,Top up 12000 Diamond.,Top up 12000 Diamond.
1330,,15000,1014,{203=1;gold=250000;233=1;14=40},22,,Top up 15000 Diamond.,Top up 15000 Diamond.
1331,,20000,1014,{14=50;942=1;gold=300000;21231=100},22,,Top up 20000 Diamond.,Top up 20000 Diamond.
1332,,25000,1014,{502=50;gold=500000;14=50;902=50},22,,Top up 25000 Diamond.,Top up 25000 Diamond.
1341,,10,1015,{13=10;gold=10000;22151=2},51,,Withdraw Copper cards 10 times.,Withdraw Copper cards 10 times.
1342,,20,1015,{13=10;gold=20000;22151=2},51,,Withdraw Copper cards 20 times.,Withdraw Copper cards 20 times.
1343,,2,1015,{13=10;gold=20000;22151=2},96,,2 times of self-selected card or card with Diamond.,2 times of self-selected card or card with Diamond.
1344,,10,1015,{13=10;gold=20000;22151=4},96,,10 times of self-selected card or card with Diamond.,10 times of self-selected card or card with Diamond.
1345,,20,1015,{13=10;gold=30000;22151=6},96,,20 times of self-selected card or card with Diamond.,20 times of self-selected card or card with Diamond.
1346,,30,1015,{13=10;gold=40000;22151=6},96,,30 times of self-selected card or card with Diamond.,30 times of self-selected card or card with Diamond.
1347,,40,1015,{14=10;22151=8;gold=50000},96,,40 times of self-selected card or card with Diamond.,40 times of self-selected card or card with Diamond.
1348,,60,1015,{14=10;card={id=2151};gold=60000},96,,60 times of self-selected card or card with Diamond.,60 times of self-selected card or card with Diamond.
1349,,80,1015,{14=10;gold=80000;talent_point=6},96,,80 times of self-selected card or card with Diamond.,80 times of self-selected card or card with Diamond.
1350,,100,1015,{gold=100000;15=10;22151=10},96,,100 times of self-selected card or card with Diamond.,100 times of self-selected card or card with Diamond.
1351,,120,1015,{gold=120000;15=10;22151=10},96,,120 times of self-selected card or card with Diamond.,120 times of self-selected card or card with Diamond.
1352,,150,1015,{card={id=2151};15=10;gold=150000},96,,150 times of self-selected card or card with Diamond.,150 times of self-selected card or card with Diamond.
1361,,60,1016,{14=10;gold=60000;5000=20;rmb=60},22,,Deposit 60 Diamond.,Deposit 60 Diamond.
1362,,300,1016,{14=10;gold=80000;901=20;2102=3},22,,Deposit 300 Diamond.,Deposit 300 Diamond.
1363,,600,1016,{14=10;gold=100000;501=2;2102=3},22,,Deposit 600 Diamond.,Deposit 600 Diamond.
1364,,1280,1016,{14=15;gold=120000;2102=3;527=10},22,,Deposit 980 Diamond.,Deposit 980 Diamond.
1365,,1980,1016,{502=10;19=10;14=15;gold=140000},22,,Deposit 1980 Diamond.,Deposit 1980 Diamond.
1366,,3280,1016,{14=20;gold=160000;2103=1;527=10},22,,Deposit 3280 Diamond.,Deposit 3280 Diamond.
1367,,6480,1016,{14=20;card={id=1231};gold=180000;2103=1},22,,Top up 6480 Diamond.,Top up 6480 Diamond.
1368,,9680,1016,{14=20;gold=200000;223=1;213=1},22,,Top up 9680 Diamond.,Top up 9680 Diamond.
1369,,12000,1016,{14=30;gold=220000;21231=100;2103=2},22,,Top up 12000 Diamond.,Top up 12000 Diamond.
1370,,15000,1016,{203=1;gold=250000;233=1;14=40},22,,Top up 15000 Diamond.,Top up 15000 Diamond.
1371,,20000,1016,{14=50;942=1;gold=300000;21231=100},22,,Top up 20000 Diamond.,Top up 20000 Diamond.
1372,,25000,1016,{502=50;gold=500000;14=50;902=50},22,,Top up 25000 Diamond.,Top up 25000 Diamond.
1380,,60,1017,{gold=60000;5000=20;501=1;rmb=60},22,,Top up 60 Diamond.,Top up 60 Diamond.
1381,,300,1017,{13=20;gold=80000;501=1;503=3},22,,Top up 300 Diamond.,Top up 300 Diamond.
1382,,600,1017,{930=30;gold=100000;2102=3;503=5},22,,Top up 600 Diamond.,Top up 600 Diamond.
1383,,980,1017,{gold=120000;901=20;501=1;2102=3},22,,Top up 980 Diamond.,Top up 980 Diamond.
1384,,1980,1017,{card={id=1241};902=30;gold=140000;2102=3},22,,Top up 1980 Diamond.,Top up 1980 Diamond.
1385,,3280,1017,{502=15;gold=160000;501=3;2103=1},22,,Top up 3280 Diamond.,Top up 3280 Diamond.
1386,,6480,1017,{14=20;gold=180000;21241=50;2103=1},22,,Top up 6480 Diamond.,Top up 6480 Diamond.
1387,,9680,1017,{14=20;212=1;gold=200000;222=1},22,,Top up 9680 Diamond.,Top up 9680 Diamond.
1388,,12000,1017,{14=30;gold=220000;21241=100;2103=2},22,,Top up 12000 Diamond.,Top up 12000 Diamond.
1389,,15000,1017,{14=50;gold=250000;202=1;232=1},22,,Top up 15000 Diamond.,Top up 15000 Diamond.
1390,,20000,1017,{14=50;942=1;gold=300000;21241=100},22,,Top up 20000 Diamond.,Top up 20000 Diamond.
1391,,25000,1017,{502=50;gold=500000;14=50;902=50},22,,Top up 25000 Diamond.,Top up 25000 Diamond.
1392,,30000,1017,{14=70;gold=500000;963=2;902=50},22,,Top up 30000 Diamond.,Top up 30000 Diamond.
1393,,40000,1017,{14=70;gold=500000;2152=3;501=5},22,,Top up 40000 Diamond.,Top up 40000 Diamond.
1394,,50000,1017,{14=100;604=50;gold=500000;521=30},22,,"Top up 50,000 Diamond.","Top up 50,000 Diamond."
1400,,60,1018,{14=10;gold=60000;5000=20;rmb=60},22,,Top up 60 Diamond.,Top up 60 Diamond.
1401,,300,1018,{14=10;gold=80000;901=20;2102=3},22,,Top up 300 Diamond.,Top up 300 Diamond.
1402,,600,1018,{14=10;gold=100000;501=2;2102=3},22,,Top up 600 Diamond.,Top up 600 Diamond.
1403,,1280,1018,{14=15;gold=120000;519=10;2102=3},22,,"Top up 1,280 Diamond.","Top up 1,280 Diamond."
1404,,1980,1018,{502=10;19=10;14=15;gold=140000},22,,"Top up 1,980 Diamond.","Top up 1,980 Diamond."
1405,,3280,1018,{14=20;gold=160000;519=10;2103=1},22,,"Top up 3,280 Diamond.","Top up 3,280 Diamond."
1406,,6480,1018,{14=20;card={id=1231};gold=180000;2103=1},22,,"Top up 6,480 Diamond.","Top up 6,480 Diamond."
1407,,9680,1018,{14=20;gold=200000;223=1;213=1},22,,"Top up 9,680 Diamond.","Top up 9,680 Diamond."
1408,,12000,1018,{14=30;gold=220000;21231=100;2103=2},22,,"Top up 12,000 Diamond.","Top up 12,000 Diamond."
1409,,15000,1018,{203=1;gold=250000;233=1;14=40},22,,"Top up 15,000 Diamond.","Top up 15,000 Diamond."
1410,,20000,1018,{14=50;942=1;gold=300000;21231=100},22,,"Top up 20,000 Diamond.","Top up 20,000 Diamond."
1411,,25000,1018,{502=50;gold=500000;14=50;902=50},22,,"Top up 25,000 Diamond.","Top up 25,000 Diamond."
1412,,30000,1018,{14=70;gold=500000;963=2;902=50},22,,"Top up 30,000 Diamond.","Top up 30,000 Diamond."
1413,,40000,1018,{14=70;gold=500000;2152=3;501=5},22,,"Top up 40,000 Diamond.","Top up 40,000 Diamond."
1414,,50000,1018,{14=100;604=50;gold=500000;521=30},22,,"Spend 50,000 Diamond.","Spend 50,000 Diamond."
1420,,300,1019,{930=10;5000=10;gold=60000},21,,Spend 300 Diamond.,Spend 300 Diamond.
1421,,1000,1019,{gold=80000;20331=10;5000=15},21,,"Spend 1,000 Diamond.","Spend 1,000 Diamond."
1422,,2000,1019,{452=20;gold=80000;5000=10},21,,"Spend 2,000 Diamond.","Spend 2,000 Diamond."
1423,,4000,1019,{gold=100000;20331=20;5000=15},21,,"Spend 4,000 Diamond.","Spend 4,000 Diamond."
1424,,7000,1019,{452=30;gold=120000;5000=15},21,,Spend 7000 gold coins.,Spend 7000 gold coins.
1425,,10000,1019,{gold=120000;20331=30;5000=15},21,,Spend 10000 gold coins.,Spend 10000 gold coins.
1426,,15000,1019,{452=40;gold=140000;5000=20},21,,Spend 15000 gold coins.,Spend 15000 gold coins.
1427,,20000,1019,{gold=160000;20331=40;5000=20},21,,Spend 20000 gold coins.,Spend 20000 gold coins.
1428,,25000,1019,{452=50;gold=180000;5000=25},21,,Spend 25000 gold coins.,Spend 25000 gold coins.
1429,,30000,1019,{gold=200000;20331=50;5000=30},21,,Spend 30000 gold coins.,Spend 30000 gold coins.
1430,,10,1020,{22001=2;13=10;gold=10000},51,,Withdraw a Bronze card 10 times.,Withdraw a Bronze card 10 times.
1431,,20,1020,{22001=2;13=10;gold=20000},51,,Withdraw a Bronze card 20 times.,Withdraw a Bronze card 20 times.
1432,,2,1020,{22001=2;13=10;gold=20000},96,,Withdraw a self-selected card or draw a Gold coin card 2 times.,Withdraw a self-selected card or draw a Gold coin card 2 times.
1433,,10,1020,{22001=4;12=10;gold=30000},96,,Withdraw a self-selected card or draw a Gold coin card 10 times.,Withdraw a self-selected card or draw a Gold coin card 10 times.
1434,,20,1020,{22001=4;12=10;gold=40000},96,,Withdraw a self-selected card or draw a Gold coin card 20 times.,Withdraw a self-selected card or draw a Gold coin card 20 times.
1435,,30,1020,{22001=6;12=10;gold=50000;519=5},96,,Withdraw a self-selected card or draw a Gold coin card 30 times.,Withdraw a self-selected card or draw a Gold coin card 30 times.
1436,,40,1020,{22001=6;13=10;gold=60000},96,,Withdraw a self-selected card or draw a Gold coin card 40 times.,Withdraw a self-selected card or draw a Gold coin card 40 times.
1437,,60,1020,{22001=8;13=10;gold=80000},96,,Withdraw a self-selected card or draw a Gold coin card 60 times.,Withdraw a self-selected card or draw a Gold coin card 60 times.
1438,,80,1020,{22001=10;13=10;gold=100000},96,,Withdraw a self-selected card or draw a Gold coin card 80 times.,Withdraw a self-selected card or draw a Gold coin card 80 times.
1439,,100,1020,{22001=15;13=10;gold=120000;519=10},96,,Withdraw a self-selected card or draw a Gold coin card 100 times.,Withdraw a self-selected card or draw a Gold coin card 100 times.
1440,,120,1020,{22001=20;14=10;gold=150000},96,,Draw a card of your choice or draw a card with Diamond 120 times.,Draw a card of your choice or draw a card with Diamond 120 times.
1441,,150,1020,{22001=25;14=10;gold=150000},96,,Draw a card of your choice or draw a card with Diamond 150 times.,Draw a card of your choice or draw a card with Diamond 150 times.
1450,,10,1021,{22011=2;13=10;gold=10000},51,,Draw a card with Copper 10 times.,Draw a card with Copper 10 times.
1451,,20,1021,{22011=2;13=10;gold=20000},51,,Draw a card with Copper 20 times.,Draw a card with Copper 20 times.
1452,,2,1021,{22011=2;13=10;gold=20000},96,,Draw card with Diamond 2 times.,Draw card with Diamond 2 times.
1453,,10,1021,{22011=4;12=10;gold=30000},96,,Draw card with Diamond 10 times.,Draw card with Diamond 10 times.
1454,,20,1021,{22011=4;12=10;gold=40000},96,,Draw card with Diamond 20 times.,Draw card with Diamond 20 times.
1455,,30,1021,{22011=6;gold=50000;519=5;12=10},96,,Draw card with Diamond 30 times.,Draw card with Diamond 30 times.
1456,,40,1021,{22011=6;13=10;gold=60000},96,,Draw card with Diamond 40 times.,Draw card with Diamond 40 times.
1457,,60,1021,{22011=8;13=10;gold=80000},96,,Draw card with Diamond 60 times.,Draw card with Diamond 60 times.
1458,,80,1021,{22011=10;13=10;gold=100000},96,,Draw card with Diamond 80 times.,Draw card with Diamond 80 times.
1459,,100,1021,{22011=15;13=10;519=10;gold=120000},96,,Draw card with Diamond 100 times.,Draw card with Diamond 100 times.
1460,,120,1021,{22011=20;14=10;gold=150000},96,,Draw card with Diamond 120 times.,Draw card with Diamond 120 times.
1461,,150,1021,{22011=25;14=10;gold=150000},96,,Draw card with Diamond 150 times.,Draw card with Diamond 150 times.
1470,,10,1022,{13=10;22021=2;gold=10000},51,,Draw card with Copper 10 times.,Draw card with Copper 10 times.
1471,,20,1022,{13=10;22021=2;gold=20000},51,,Draw card with Copper 20 times.,Draw card with Copper 20 times.
1472,,2,1022,{13=10;22021=2;gold=20000},96,,Draw card with Diamond 2 times.,Draw card with Diamond 2 times.
1473,,10,1022,{22021=4;gold=30000;12=10},96,,Draw card with Diamond 10 times.,Draw card with Diamond 10 times.
1474,,20,1022,{22021=4;gold=40000;12=10},96,,Draw card with Diamond 20 times.,Draw card with Diamond 20 times.
1475,,30,1022,{12=10;519=5;22021=6;gold=50000},96,,Draw card with Diamond 30 times.,Draw card with Diamond 30 times.
1476,,40,1022,{13=10;22021=6;gold=60000},96,,Draw card with Diamond 40 times.,Draw card with Diamond 40 times.
1477,,60,1022,{13=10;22021=8;gold=80000},96,,Draw card with Diamond 60 times.,Draw card with Diamond 60 times.
1478,,80,1022,{13=10;22021=10;gold=100000},96,,Draw card with Diamond 80 times.,Draw card with Diamond 80 times.
1479,,100,1022,{13=10;519=10;22021=15;gold=120000},96,,Draw card with Diamond 100 times.,Draw card with Diamond 100 times.
1480,,120,1022,{14=10;22021=20;gold=150000},96,,Draw card with Diamond 120 times.,Draw card with Diamond 120 times.
1481,,150,1022,{14=10;22021=25;gold=150000},96,,Draw card with Diamond 150 times.,Draw card with Diamond 150 times.
1490,,10,1023,{22031=2;13=10;gold=10000},51,,Draw card with Copper 10 times.,Draw card with Copper 10 times.
1491,,20,1023,{22031=2;13=10;gold=20000},51,,Draw card with Copper 20 times.,Draw card with Copper 20 times.
1492,,2,1023,{22031=2;13=10;gold=20000},96,,Draw card with Diamond 2 times.,Draw card with Diamond 2 times.
1493,,10,1023,{22031=4;12=10;gold=30000},96,,Draw card with Diamond 10 times.,Draw card with Diamond 10 times.
1494,,20,1023,{22031=4;12=10;gold=40000},96,,Draw card with Diamond 20 times.,Draw card with Diamond 20 times.
1495,,30,1023,{12=10;gold=50000;22031=6;519=5},96,,Draw card with Diamond 30 times.,Draw card with Diamond 30 times.
1496,,40,1023,{22031=6;13=10;gold=60000},96,,Draw card with Diamond 40 times.,Draw card with Diamond 40 times.
1497,,60,1023,{22031=8;13=10;gold=80000},96,,Draw card with Diamond 60 times.,Draw card with Diamond 60 times.
1498,,80,1023,{22031=10;13=10;gold=100000},96,,Draw card with Diamond 80 times.,Draw card with Diamond 80 times.
1499,,100,1023,{13=10;gold=120000;22031=15;519=10},96,,Draw card with Diamond 100 times.,Draw card with Diamond 100 times.
1500,,120,1023,{14=10;22031=20;gold=150000},96,,Draw card with Diamond 120 times.,Draw card with Diamond 120 times.
1501,,150,1023,{14=10;22031=25;gold=150000},96,,Draw card with Diamond 150 times.,Draw card with Diamond 150 times.
1510,,10,1024,{22041=2;13=10;gold=10000},51,,Draw card with Copper 10 times.,Draw card with Copper 10 times.
1511,,20,1024,{22041=2;13=10;gold=20000},51,,Draw card with Copper 20 times.,Draw card with Copper 20 times.
1512,,2,1024,{22041=2;13=10;gold=20000},96,,Draw card with Diamond 2 times.,Draw card with Diamond 2 times.
1513,,10,1024,{22041=4;gold=30000;12=10},96,,Draw card with Diamond 10 times.,Draw card with Diamond 10 times.
1514,,20,1024,{22041=4;gold=40000;12=10},96,,Draw card with Diamond 20 times.,Draw card with Diamond 20 times.
1515,,30,1024,{12=10;519=5;22041=6;gold=50000},96,,Draw card with Diamond 30 times.,Draw card with Diamond 30 times.
1516,,40,1024,{22041=6;13=10;gold=60000},96,,Draw card with Diamond 40 times.,Draw card with Diamond 40 times.
1517,,60,1024,{22041=8;13=10;gold=80000},96,,Draw card with Diamond 60 times.,Draw card with Diamond 60 times.
1518,,80,1024,{22041=10;13=10;gold=100000},96,,Draw card with Diamond 80 times.,Draw card with Diamond 80 times.
1519,,100,1024,{13=10;519=10;22041=15;gold=120000},96,,Draw card with Diamond 100 times.,Draw card with Diamond 100 times.
1520,,120,1024,{14=10;22041=20;gold=150000},96,,Draw card with Diamond 120 times.,Draw card with Diamond 120 times.
1521,,150,1024,{14=10;22041=25;gold=150000},96,,Draw card with Diamond 150 times.,Draw card with Diamond 150 times.
1530,,10,1025,{13=10;22051=2;gold=10000},51,,Draw card with Copper 10 times.,Draw card with Copper 10 times.
1531,,20,1025,{13=10;22051=2;gold=20000},51,,Draw card with Copper 20 times.,Draw card with Copper 20 times.
1532,,2,1025,{13=10;22051=2;gold=20000},96,,Draw card with Diamond 2 times.,Draw card with Diamond 2 times.
1533,,10,1025,{22051=4;gold=30000;12=10},96,,Draw card with Diamond 10 times.,Draw card with Diamond 10 times.
1534,,20,1025,{22051=4;gold=40000;12=10},96,,Draw card with Diamond 20 times.,Draw card with Diamond 20 times.
1535,,30,1025,{12=10;519=5;22051=6;gold=50000},96,,Draw card with Diamond 30 times.,Draw card with Diamond 30 times.
1536,,40,1025,{13=10;22051=6;gold=60000},96,,Draw card with Diamond 40 times.,Draw card with Diamond 40 times.
1537,,60,1025,{13=10;22051=8;gold=80000},96,,Draw card with Diamond 60 times.,Draw card with Diamond 60 times.
1538,,80,1025,{13=10;22051=10;gold=100000},96,,Draw card with Diamond 80 times.,Draw card with Diamond 80 times.
1539,,100,1025,{13=10;519=10;22051=15;gold=120000},96,,Draw card with Diamond 100 times.,Draw card with Diamond 100 times.
1540,,120,1025,{14=10;22051=20;gold=150000},96,,Draw card with Diamond 120 times.,Draw card with Diamond 120 times.
1541,,150,1025,{14=10;22051=25;gold=150000},96,,Draw card with Diamond 150 times.,Draw card with Diamond 150 times.
1550,,10,1026,{13=10;22061=2;gold=10000},51,,Draw card with Copper 10 times.,Draw card with Copper 10 times.
1551,,20,1026,{13=10;22061=2;gold=20000},51,,Draw card with Copper 20 times.,Draw card with Copper 20 times.
1552,,2,1026,{13=10;22061=2;gold=20000},96,,Draw card with Diamond 2 times.,Draw card with Diamond 2 times.
1553,,10,1026,{22061=4;gold=30000;12=10},96,,Draw card with Diamond 10 times.,Draw card with Diamond 10 times.
1554,,20,1026,{22061=4;gold=40000;12=10},96,,Draw card with Diamond 20 times.,Draw card with Diamond 20 times.
1555,,30,1026,{gold=50000;12=10;22061=6;519=5},96,,Draw card with Diamond 30 times.,Draw card with Diamond 30 times.
1556,,40,1026,{13=10;22061=6;gold=60000},96,,Draw card with Diamond 40 times.,Draw card with Diamond 40 times.
1557,,60,1026,{13=10;22061=8;gold=80000},96,,Draw card with Diamond 60 times.,Draw card with Diamond 60 times.
1558,,80,1026,{13=10;22061=10;gold=100000},96,,Draw card with Diamond 80 times.,Draw card with Diamond 80 times.
1559,,100,1026,{13=10;gold=120000;22061=15;519=10},96,,Draw card with Diamond 100 times.,Draw card with Diamond 100 times.
1560,,120,1026,{14=10;22061=20;gold=150000},96,,Draw card with Diamond 120 times.,Draw card with Diamond 120 times.
1561,,150,1026,{14=10;22061=25;gold=150000},96,,Draw card with Diamond 150 times.,Draw card with Diamond 150 times.
1570,,10,1027,{13=10;22071=2;gold=10000},51,,Draw card with Copper 10 times.,Draw card with Copper 10 times.
1571,,20,1027,{13=10;22071=2;gold=20000},51,,Draw card with Copper 20 times.,Draw card with Copper 20 times.
1572,,2,1027,{13=10;22071=2;gold=20000},96,,Draw card with Diamond 2 times.,Draw card with Diamond 2 times.
1573,,10,1027,{22071=4;gold=30000;12=10},96,,Draw card with Diamond 10 times.,Draw card with Diamond 10 times.
1574,,20,1027,{22071=4;gold=40000;12=10},96,,Draw card with Diamond 20 times.,Draw card with Diamond 20 times.
1575,,30,1027,{12=10;519=5;22071=6;gold=50000},96,,Draw card with Diamond 30 times.,Draw card with Diamond 30 times.
1576,,40,1027,{13=10;22071=6;gold=60000},96,,Draw card with Diamond 40 times.,Draw card with Diamond 40 times.
1577,,60,1027,{13=10;22071=8;gold=80000},96,,Draw card with Diamond 60 times.,Draw card with Diamond 60 times.
1578,,80,1027,{13=10;22071=10;gold=100000},96,,Draw card with Diamond 80 times.,Draw card with Diamond 80 times.
1579,,100,1027,{13=10;519=10;22071=15;gold=120000},96,,Draw card with Diamond 100 times.,Draw card with Diamond 100 times.
