VariableName,huodongID,costMap,items,exchangeTimes,limit,desc,desc_vn,desc_en,desc_th
2061,10203,{6301=5},{23291=3},50,,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3,404,Voucher mua sắm màu xanh*5 mảnh cáo của Fire Fox*3
2062,10203,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2063,10203,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2064,10203,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2065,10203,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2066,10203,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2067,10203,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2068,10203,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2069,10203,{6301=30;6302=75},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2070,10203,{6301=15;6302=45},{6050=1},2,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2080,10204,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2081,10204,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2082,10204,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2083,10204,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2084,10204,{6302=6},{21421=5},50,,Voucher mua sắm màu tím*6 đổi các mảnh rái cá lười biếng*5,Voucher mua sắm màu tím*6 đổi các mảnh rái cá lười biếng*5,404,Voucher mua sắm màu tím*6 đổi các mảnh rái cá lười biếng*5
2085,10204,{6302=6},{20741=5},50,,Phiếu mua sắm màu tím * 6 đổi mảnh chim lửa * 5,Phiếu mua sắm màu tím * 6 đổi mảnh chim lửa * 5,404,Phiếu mua sắm màu tím * 6 đổi mảnh chim lửa * 5
2086,10204,{6301=3;6302=3},{20601=3},50,,Phiếu mua hàng màu xanh lam * 3 phiếu mua hàng màu tím * 3 đổi mảnh mỏ vịt * 3,Phiếu mua hàng màu xanh lam * 3 phiếu mua hàng màu tím * 3 đổi mảnh mỏ vịt * 3,404,Phiếu mua hàng màu xanh lam * 3 phiếu mua hàng màu tím * 3 đổi mảnh mỏ vịt * 3
2087,10204,{6301=3;6302=3},{21841=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi cho các mảnh của Ambo*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi cho các mảnh của Ambo*3,404,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi cho các mảnh của Ambo*3
2088,10204,{6301=5},{23281=3},50,,Voucher mua sắm màu xanh*5 đổi mảnh Hali Li*3,Voucher mua sắm màu xanh*5 đổi mảnh Hali Li*3,404,Voucher mua sắm màu xanh*5 đổi mảnh Hali Li*3
2089,10204,{6301=5},{22011=3},50,,Voucher mua sắm màu xanh*5 đổi hệ cỏ cho đến các mảnh rùa*3,Voucher mua sắm màu xanh*5 đổi hệ cỏ cho đến các mảnh rùa*3,404,Voucher mua sắm màu xanh*5 đổi hệ cỏ cho đến các mảnh rùa*3
2090,10204,{6301=5},{22871=3},50,,Phiếu mua hàng màu xanh lam * 5 đổi mảnh băng nhỏ  * 3,Phiếu mua hàng màu xanh lam * 5 đổi mảnh băng nhỏ  * 3,404,Phiếu mua hàng màu xanh lam * 5 đổi mảnh băng nhỏ  * 3
2091,10204,{6301=5},{20481=3},50,,Voucher mua sắm màu xanh*5 đổi mảnh bom gas *3,Voucher mua sắm màu xanh*5 đổi mảnh bom gas *3,404,Voucher mua sắm màu xanh*5 đổi mảnh bom gas *3
2092,10204,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2093,10204,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2094,10204,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2095,10204,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2096,10204,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2097,10204,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2098,10204,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2099,10204,{6301=30;6302=75},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2100,10204,{6301=15;6302=45},{6050=1},2,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2111,10205,{6322=30},{922=1},1,,S -Class Elf Ball*1,S -Class Elf Ball*1,404,S -Class Elf Ball*1
2112,10205,{6322=15},{921=1},5,,A -level Elf Ball*1,A -level Elf Ball*1,404,A -level Elf Ball*1
2113,10205,{6322=2},{602=1},10,,Vòng cổ bạc*1,Vòng cổ bạc*1,404,Vòng cổ bạc*1
2114,10205,{6322=3},{2103=2},10,,Tăng cường màu tím*1,Tăng cường màu tím*1,404,Tăng cường màu tím*1
2115,10205,{6322=3},{519=1},5,,Phiếu giảm giá thẻ*1,Phiếu giảm giá thẻ*1,404,Phiếu giảm giá thẻ*1
2116,10205,{6322=1},{503=1},5,,Phiếu giảm giá rút trang sức*1,Phiếu giảm giá rút trang sức*1,404,Phiếu giảm giá rút trang sức*1
2117,10205,{6322=2},{520=1},5,,Coupon rút thẻ cho nhà thám hiểm*1,Coupon rút thẻ cho nhà thám hiểm*1,404,Coupon rút thẻ cho nhà thám hiểm*1
2118,10205,{6322=3},{502=1},2,,Các đoạn toàn cầu*1,Các đoạn toàn cầu*1,404,Các đoạn toàn cầu*1
2119,10205,{6322=5},{501=1},3,,Đồ trang sức Lift Proposa*1,Đồ trang sức Lift Proposa*1,404,Đồ trang sức Lift Proposa*1
2120,10205,{6322=1},{850=20},20,,Đá tiềm năng màu xanh*20,Đá tiềm năng màu xanh*20,404,Đá tiềm năng màu xanh*20
2121,10205,{6322=1},{gold=50000},30,,Đồng xu Vàng*5W,Đồng xu Vàng*5W,404,Đồng xu Vàng*5W
2122,10205,{6322=1},{5000=5},30,,Hộp pha lê * 5,Hộp pha lê * 5,404,Hộp pha lê * 5
2123,10205,{6322=1},{930=5},30,,Thuốc năng lượng * 5,Thuốc năng lượng * 5,404,Thuốc năng lượng * 5
2150,10206,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2151,10206,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2152,10206,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2153,10206,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2154,10206,{6302=6},{20721=5},50,,Voucher mua sắm màu tím*6 Sàn giao dịch Frozen Bird Fragment*5,Voucher mua sắm màu tím*6 Sàn giao dịch Frozen Bird Fragment*5,404,Voucher mua sắm màu tím*6 Sàn giao dịch Frozen Bird Fragment*5
2155,10206,{6302=6},{23021=5},50,,Voucher mua sắm màu tím*6 đổi các mảnh tuyết hình học hình học*5,Voucher mua sắm màu tím*6 đổi các mảnh tuyết hình học hình học*5,404,Voucher mua sắm màu tím*6 đổi các mảnh tuyết hình học hình học*5
2156,10206,{6301=3;6302=3},{20391=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh hệ bóng ma *3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh hệ bóng ma *3,404,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh hệ bóng ma *3
2157,10206,{6301=3;6302=3},{21811=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép tuần tra đêm*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép tuần tra đêm*3,404,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép tuần tra đêm*3
2158,10206,{6301=5},{21851=3},50,,Voucher mua sắm màu xanh*5 Sự cứu chuộc các mảnh tuyết của Snow Boy*3,Voucher mua sắm màu xanh*5 Sự cứu chuộc các mảnh tuyết của Snow Boy*3,404,Voucher mua sắm màu xanh*5 Sự cứu chuộc các mảnh tuyết của Snow Boy*3
2159,10206,{6301=5},{22591=3},50,,Voucher mua sắm màu xanh*5 đổi các mảnh của Shim Balls*3,Voucher mua sắm màu xanh*5 đổi các mảnh của Shim Balls*3,404,Voucher mua sắm màu xanh*5 đổi các mảnh của Shim Balls*3
2160,10206,{6301=5},{20471=3},50,,Voucher mua sắm màu xanh*5 đổi lưỡi lớn liếm mảnh*3,Voucher mua sắm màu xanh*5 đổi lưỡi lớn liếm mảnh*3,404,Voucher mua sắm màu xanh*5 đổi lưỡi lớn liếm mảnh*3
2161,10206,{6301=5},{20051=3},50,,Voucher mua sắm màu xanh*5 đổi hương thơm chim Skinbi*3,Voucher mua sắm màu xanh*5 đổi hương thơm chim Skinbi*3,404,Voucher mua sắm màu xanh*5 đổi hương thơm chim Skinbi*3
2162,10206,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2163,10206,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2164,10206,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2165,10206,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2166,10206,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2167,10206,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2168,10206,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
2169,10206,{6301=30;6302=75},{942=1},2,,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1,404,Voucher mua sắm màu xanh*30 Voucher mua sắm màu tím*75 đổi màu tím mang theo hộp quà tặng*1
2170,10206,{6301=15;6302=45},{6050=1},2,,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1,404,Voucher mua sắm màu xanh*15 Voucher mua sắm màu tím*45 Hộp ngẫu nhiên Awacheny Jewelry Awakening*1
2180,10207,{6301=2},{502=1},2,,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1,404,Voucher mua sắm màu xanh*2 đổi các mảnh phổ biến thông thường*1
2181,10207,{6302=4},{502=2},3,,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2,404,Voucher mua sắm màu tím*4 đổi các mảnh phổ biến thông thường*2
2182,10207,{6301=2},{talent_point=1},2,,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1,404,Voucher mua sắm màu xanh*2 điểm đổi điểm thiên phú*1
2183,10207,{6302=4},{talent_point=2},3,,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2,404,Phiếu mua sắm màu tím*4 điểm đổi điểm thiên phú*2
2184,10207,{6302=6},{23001=5},50,,Voucher mua sắm màu tím*6 Exchange Double Axe Battle Dragon Fragment*5,Voucher mua sắm màu tím*6 Exchange Double Axe Battle Dragon Fragment*5,404,Voucher mua sắm màu tím*6 Exchange Double Axe Battle Dragon Fragment*5
2185,10207,{6302=6},{20571=5},50,,Voucher mua sắm màu tím*6 Sàn giao dịch Gây kìm khổng lồ MANTIS*5,Voucher mua sắm màu tím*6 Sàn giao dịch Gây kìm khổng lồ MANTIS*5,404,Voucher mua sắm màu tím*6 Sàn giao dịch Gây kìm khổng lồ MANTIS*5
2186,10207,{6301=3;6302=3},{20401=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh ghép thép lớn*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh ghép thép lớn*3,404,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 đổi mảnh ghép thép lớn*3
2187,10207,{6301=3;6302=3},{21811=3},50,,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép tuần tra đêm*3,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép tuần tra đêm*3,404,Voucher mua sắm màu xanh*3 Voucher mua sắm màu tím*3 mảnh ghép tuần tra đêm*3
2188,10207,{6301=5},{20781=3},50,,Voucher mua sắm màu xanh*5 đổi hoa cúc để lại các mảnh*3,Voucher mua sắm màu xanh*5 đổi hoa cúc để lại các mảnh*3,404,Voucher mua sắm màu xanh*5 đổi hoa cúc để lại các mảnh*3
2189,10207,{6301=5},{23431=3},50,,Voucher mua sắm màu xanh*5 đổi Fat Sweet Nini Fragment*3,Voucher mua sắm màu xanh*5 đổi Fat Sweet Nini Fragment*3,404,Voucher mua sắm màu xanh*5 đổi Fat Sweet Nini Fragment*3
2190,10207,{6301=5},{20271=3},50,,Voucher mua sắm màu xanh*5 đổi nước hoa lạ*3,Voucher mua sắm màu xanh*5 đổi nước hoa lạ*3,404,Voucher mua sắm màu xanh*5 đổi nước hoa lạ*3
2191,10207,{6301=5},{20461=3},50,,Voucher mua sắm màu xanh*5 đổi những mảnh trẻ em không sợ hãi*3,Voucher mua sắm màu xanh*5 đổi những mảnh trẻ em không sợ hãi*3,404,Voucher mua sắm màu xanh*5 đổi những mảnh trẻ em không sợ hãi*3
2192,10207,{6301=2},{19=1},5,,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1,404,Voucher mua sắm màu xanh*2 đổi viên nang ma thuật*1
2193,10207,{6302=2},{19=2},5,,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2,404,Phiếu mua sắm màu tím*2 đổi viên nang ma thuật*2
2194,10207,{6301=8;6302=8},{503=10},1,,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10,404,Voucher mua sắm màu xanh*8 Voucher mua sắm màu tím*8 đổi chìa khóa vàng*10
2195,10207,{6301=6},{2103=3},5,,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3,404,Voucher mua sắm màu xanh*6 đổi màu tím mang lại tăng cường*3
2196,10207,{6301=6},{5000=30},5,,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30,404,Voucher mua sắm màu xanh*6 đổi năng lượng dược phẩm*30
2197,10207,{6301=2},{gold=100000},10,,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000,404,Voucher mua sắm màu xanh*2 đổi đồng xu Vàng*100000
2198,10207,{6301=2;6302=5},{501=1},3,,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1,404,Voucher mua sắm màu xanh*2 Voucher mua sắm màu tím*5 đổi phụ kiện cơ bản*1
